,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,Prediction,Actual
484,5588026116,0,0,0,0,1,321926,64378,257548,0,0,0,0,3871,1997,0,234000,1,187200,1,1966,1966,93226,1747,0,0,1,0,0,0.0,0,0,2,3,0,0,0,0,0,0,0,0,0,0.0,0.0
485,5588026209,0,0,1,0,1,165893,33174,132719,0,0,0,0,2057,1997,0,123000,1,98400,1,1966,1966,93226,836,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
486,5590006033,0,0,0,0,1,194219,83893,110326,0,0,0,0,2424,1997,0,144000,1,115200,1,1962,1962,8102,1411,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,1,,
487,5590007080,0,0,0,0,0,45988,13330,32658,0,0,0,0,565,1997,0,0,0,0,0,1959,1959,10414,946,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,1.0
488,5590012035,0,0,0,0,1,161843,42345,119498,0,0,0,0,2042,1997,0,120000,1,96000,1,1973,1973,15032,1190,0,0,1,0,0,0.0,0,0,2,3,0,0,0,0,0,0,0,0,0,,
489,5590017029,0,0,1,0,1,152911,65949,86962,0,0,0,0,1895,1997,0,49000,0,0,0,1958,1958,6731,636,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
490,5592027034,0,0,1,0,0,161368,65949,95419,0,0,0,0,2048,1997,0,126000,1,94500,1,1978,1978,15400,1460,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
491,5434002012,0,0,0,0,1,199613,39917,159696,0,0,0,0,2483,1998,0,148000,1,118400,1,1976,1976,25051,1298,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
492,5588026064,0,0,0,0,0,188820,37757,151063,0,0,0,0,2253,1998,0,140000,1,112000,1,1966,1966,93226,992,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
493,5588026090,0,0,0,0,1,229091,59189,169902,0,0,0,0,2736,1998,0,173000,1,138400,1,1966,1966,93226,1067,0,0,1,0,0,0.0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.0,0.0
494,5588026119,0,0,0,0,1,141611,28317,113294,0,0,0,0,1685,1998,0,105000,1,99750,1,1966,1966,93226,868,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
495,5588026129,0,0,1,0,1,139586,27912,111674,0,0,0,0,1660,1998,0,103500,1,93150,1,1966,1966,93226,836,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
496,5588026150,0,0,0,0,1,180090,41708,138382,0,0,0,0,2144,1998,0,136000,1,122400,1,1966,1966,93226,868,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
497,5588026187,1,0,0,0,1,137356,41186,96170,0,0,0,0,1643,1998,0,175000,0,0,0,1966,1966,93226,1071,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
498,5590001034,0,0,0,0,1,234387,76934,157453,0,0,0,0,2820,1998,0,177000,1,168150,1,1991,1991,12552,1354,0,0,1,0,0,0.0,0,0,2,3,0,0,0,0,0,0,0,0,0,,
499,5590007067,0,0,0,0,1,168588,70266,98322,0,0,0,0,2038,1998,0,125000,1,112400,1,1957,1957,8159,1039,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
500,5590007076,0,0,1,0,1,109901,19193,90708,0,0,0,0,1336,1998,0,83000,1,66400,1,1957,1957,8159,982,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,,
501,5590007078,0,0,0,0,0,179769,106644,73125,0,0,0,0,2244,1998,0,0,0,0,0,1959,1959,10414,984,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
502,5590007094,0,0,1,0,1,67424,13480,53944,0,0,0,0,878,1998,0,50000,1,40000,1,1957,1957,8758,765,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
503,5590010030,0,0,0,0,1,235710,70312,165398,0,0,0,0,2853,1998,0,178000,0,0,0,1989,1989,13239,1432,0,0,1,0,0,0.0,0,0,2,3,0,0,0,0,0,0,0,0,0,,
504,5590014063,0,0,1,0,1,182076,76934,105142,0,0,0,0,2174,1998,0,137500,1,103100,1,1967,1967,16207,1153,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
505,5434002035,0,0,1,0,0,243376,61463,181913,0,0,0,0,3011,1999,0,0,0,0,0,1976,1976,25051,1438,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
506,5588026107,1,0,0,0,1,237585,81400,156185,0,0,0,0,2835,1999,0,183000,1,146400,1,1966,1966,93226,1000,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
507,5588026109,0,0,0,0,1,202528,80491,122037,0,0,0,0,2407,1999,0,156000,0,0,0,1966,1966,93226,777,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
508,5588026118,0,0,0,0,1,165523,55612,109911,0,0,0,0,1980,1999,0,125000,0,0,0,1966,1966,93226,1101,0,0,1,0,0,0.0,0,0,1,2,0,0,0,0,0,0,0,0,0,,
509,5588026126,0,0,1,1,1,180089,34424,145665,0,0,0,0,2227,1999,0,80000,1,60000,1,1966,1966,93226,868,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,,
510,5588026127,0,0,0,0,1,158903,33499,125404,0,0,0,0,1887,1999,0,120000,1,90000,1,1966,1966,93226,778,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
511,5588026167,0,0,0,0,1,185002,62054,122948,0,0,0,0,2198,1999,0,142500,1,114000,1,1966,1966,93226,778,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
512,5588026179,0,0,0,0,1,244980,74681,170299,0,0,0,0,2926,1999,0,185000,1,148000,1,1966,1966,93226,1071,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
513,5590004025,0,0,0,0,1,97363,19469,77894,0,0,0,0,1158,1999,0,75000,1,73237,1,1959,1959,9129,826,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
514,5590013057,0,0,0,0,1,218497,80908,137589,0,0,0,0,2619,1999,0,165000,1,148000,1,1982,1982,12398,1283,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
515,5591009056,0,0,0,0,1,475609,346319,129290,0,0,0,0,5667,1999,0,119000,1,107000,1,1963,1963,20250,973,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
516,5592002051,0,0,0,0,1,115535,44784,70751,0,0,0,0,3476,1999,0,89000,1,87000,1,1959,1959,21231,598,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
517,5592002058,0,0,0,0,0,99454,71851,27603,0,0,0,0,1209,1999,0,180000,0,0,0,1959,1959,21231,1255,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,1,,
518,5592002061,0,0,0,0,0,194738,57119,137619,0,0,0,0,2423,1999,0,88500,0,0,0,1959,1959,21231,1123,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
519,5592002065,0,0,1,0,1,145400,43358,102042,0,0,0,0,1821,1999,0,112000,1,84000,1,1959,1959,21231,790,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
