,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,Prediction,Actual
580,5433027011,0,0,1,0,1,893120,714500,178620,0,0,0,0,10859,2005,0,758500,1,606800,1,1940,1940,8448,1411,0,0,1,0,0,0.0,0,0,4,2,0,0,0,0,0,0,0,0,0,,
581,5434003022,0,0,1,0,1,765363,558835,206528,0,0,0,0,9273,2005,0,650000,1,500000,1,1973,1973,7408,2335,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
582,5434021009,1,0,0,0,1,1430000,1046000,384000,0,0,0,0,17113,2005,0,1300000,1,700000,1,1937,1937,5490,1790,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
583,5434023001,0,0,1,0,1,1418879,941995,476884,0,0,0,0,17115,2005,0,1205000,1,964000,1,1940,1940,8606,2380,0,0,1,0,0,0.0,0,0,5,2,0,0,0,0,0,0,0,0,0,,
584,5434023030,0,0,0,0,1,582852,466285,116567,0,0,0,0,7036,2005,0,495000,1,359650,1,1924,1924,2708,904,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
585,5434023034,1,0,0,0,1,1566176,848831,717345,0,0,0,0,18877,2005,0,600000,1,480000,1,2011,2011,5996,3086,0,0,1,0,0,0.0,0,0,4,3,0,0,0,0,0,0,0,0,0,,
586,5542008019,0,0,0,0,1,1058958,700702,358256,0,0,0,0,12710,2005,0,800000,1,640000,1,1923,1923,6913,1994,0,0,1,0,0,0.0,0,0,5,3,0,0,0,0,0,0,0,0,0,0.0,0.0
587,5580023030,0,0,1,0,1,1006750,805403,201347,0,0,0,0,12101,2005,0,855000,1,641200,1,1922,1922,4041,1369,0,0,1,0,0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,1,0.0,1.0
588,5580024024,0,0,0,0,1,981240,784994,196246,0,0,0,0,11883,2005,0,850000,1,650000,1,1937,1937,5239,1216,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
589,5580025032,0,0,0,0,1,2266098,1856286,409812,0,0,0,0,27405,2005,0,1963000,1,1373958,1,1926,1926,18677,2458,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,1,,
590,5580026004,0,0,1,0,1,1494952,1195965,298987,0,0,0,0,18227,2005,0,1295000,1,1036000,1,1959,1959,10955,2300,0,0,1,0,0,0.0,0,0,4,2,0,0,0,0,0,0,0,0,0,,
591,5580028021,0,0,0,0,1,432488,298642,133846,0,0,0,0,5545,2005,0,0,1,423000,1,1951,1951,20538,1238,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,1,,
592,5580030024,0,0,0,0,1,1953416,1238487,714929,0,0,0,0,23769,2005,0,1560000,1,1170000,1,1947,1947,13359,2659,0,0,1,0,0,0.0,0,0,2,3,0,0,0,0,0,0,0,0,0,,
593,5580030025,1,0,0,0,1,1994857,1305864,688993,0,0,0,0,24171,2005,0,1700000,0,0,0,1963,1963,12437,3638,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,1.0,0.0
594,5587002035,0,0,1,0,1,1062049,849642,212407,0,0,0,0,12895,2005,0,920000,1,736000,1,1968,1968,4937,2377,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,,
595,5587003010,1,0,1,0,1,1133675,885280,248395,0,0,0,0,13851,2005,0,1240000,1,992000,1,1949,1949,10099,1162,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,1.0,0.0
596,5587004019,0,0,0,0,1,2615600,2116400,499200,0,0,0,0,31603,2005,0,2595000,1,1816500,1,1938,1938,11181,3192,0,0,1,0,0,0.0,0,0,3,4,0,0,0,0,0,0,0,0,0,,
597,5587006016,0,0,0,0,0,1060000,848000,212000,0,0,0,0,12819,2005,0,650000,0,0,0,1962,1962,5887,1336,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,0.0,0.0
598,5587013005,0,0,0,0,1,1176899,941523,235376,0,0,0,0,14202,2005,0,999500,1,749625,1,1955,1955,5605,1752,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
599,5587013020,0,0,1,0,1,1069000,856000,213000,0,0,0,0,12955,2005,0,1000000,1,800000,1,1947,1947,10419,1734,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
600,5587016015,0,0,0,0,1,1266052,947536,318516,0,0,0,0,15286,2005,0,1026000,1,666900,1,1916,1916,7205,1939,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
601,5587016030,0,0,0,0,1,1105661,884531,221130,0,0,0,0,13300,2005,0,939000,1,751200,1,1911,1911,8105,2536,0,0,1,0,0,0.0,0,0,4,2,0,0,0,0,0,0,0,0,0,,
602,5587024029,1,0,0,0,1,667017,407352,259665,0,0,0,0,8322,2005,0,0,1,359000,1,1925,1925,8590,3434,0,0,1,0,0,0.0,0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
603,5588004021,1,0,0,0,1,6671440,5310283,1361157,0,0,0,0,80417,2005,0,5500000,1,2750000,1,1927,1927,19101,11876,0,0,1,0,0,0.0,0,0,8,9,0,0,0,0,0,0,0,0,1,,
604,5588006001,0,0,0,0,1,1558444,1246758,311686,0,0,0,0,19044,2005,0,1350000,1,1000000,1,1941,1941,23975,2248,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
605,5588007023,0,0,0,0,1,1904769,1404104,500665,0,0,0,0,23000,2005,0,1650000,1,1100000,1,1924,1924,11623,3023,0,0,1,0,0,0.0,0,0,4,4,0,0,0,0,0,0,0,0,0,,
606,5588013001,1,0,0,0,1,2600000,1701100,898900,0,0,0,0,31344,2005,0,2542020,1,1779400,1,1926,1926,10634,3867,0,0,1,0,0,0.0,0,0,4,4,0,0,0,0,0,0,0,0,1,,
607,5588013002,0,0,1,0,1,2037061,1766243,270818,0,0,0,0,24592,2005,0,1730000,0,0,0,1937,1937,7858,2335,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,,
608,5588014046,0,0,0,0,1,1741509,949304,792205,0,0,0,0,21036,2005,0,1286000,1,964500,1,1967,1967,13630,2460,0,0,1,0,0,0.0,0,0,2,4,0,0,0,0,0,0,0,0,0,,
609,5588017035,1,0,0,0,1,3226550,1984249,1242301,0,0,0,0,38916,2005,0,0,1,990000,1,1925,1925,9808,4905,0,0,1,0,0,0.0,0,0,4,4,0,0,0,0,0,0,0,0,0,,
610,5588021027,0,0,0,0,1,1731606,1385287,346319,0,0,0,0,20978,2005,0,1500000,1,900000,1,1965,1965,11035,3153,0,0,1,0,0,0.0,0,0,4,4,0,0,0,0,0,0,0,0,0,,
611,5588033014,0,0,0,0,1,2078273,1648492,429781,0,0,0,0,25038,2005,0,1765500,1,1000000,1,1959,1959,11413,2727,0,0,1,0,0,0.0,0,0,2,3,0,0,0,0,0,0,0,0,0,,
612,5588033017,1,0,1,0,1,2531610,1400863,1130747,0,0,0,0,30628,2005,0,2150000,1,1290000,1,2002,2002,17160,4671,0,0,1,0,0,0.0,0,0,3,5,0,0,0,0,0,0,0,0,0,1.0,0.0
613,5588035027,0,0,1,1,1,2117800,1132800,985000,0,0,0,0,25568,2005,0,2150000,1,1600000,1,1963,1963,11000,2832,0,0,1,0,0,0.0,0,0,4,4,0,0,0,0,0,0,0,0,0,1.0,0.0
614,5588035048,0,0,0,0,1,1385283,1108229,277054,0,0,0,0,16759,2005,0,1200000,1,960000,1,1965,1965,11002,2743,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,,
615,5589001022,0,0,0,0,1,1522290,1167131,355159,0,0,0,0,18482,2005,0,1239000,1,929250,1,1923,1923,8404,3417,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,,
616,5589001031,1,0,0,0,1,1987752,1296861,690891,0,0,0,0,23965,2005,0,1695000,1,1000000,1,1924,1924,9037,3563,0,0,1,0,0,0.0,0,0,4,3,0,0,0,0,0,0,0,0,0,1.0,0.0
617,5589002015,0,0,1,0,1,1529583,836942,692641,0,0,0,0,18516,2005,0,1325000,1,1060000,1,1952,1952,13202,3329,0,0,1,0,0,0.0,0,0,3,4,0,0,0,0,0,0,0,0,0,,
618,5589004017,0,0,0,0,1,1380668,1057437,323231,0,0,0,0,16591,2005,0,1475000,1,750000,1,1958,1958,9360,2580,0,0,1,0,0,0.0,0,0,2,3,0,0,0,0,0,0,0,0,0,,
619,5589005015,0,0,1,0,1,2678000,2210000,468000,0,0,0,0,32208,2005,0,3150030,1,2000000,1,1922,1922,20768,3095,0,0,1,0,0,0.0,0,0,4,5,0,0,0,0,0,0,0,0,0,1.0,0.0
620,5589007010,0,0,1,0,1,3215326,2649366,565960,0,0,0,0,38640,2005,0,2705000,1,1893500,1,1925,1925,11858,4412,0,0,1,0,0,0.0,0,0,4,3,0,0,0,0,0,0,0,0,0,,
621,5589012041,0,0,0,0,1,1152731,915214,237517,0,0,0,0,13831,2005,0,991000,1,792800,1,1924,1924,6749,2107,0,0,1,0,0,0.0,0,0,5,4,0,0,0,0,0,0,0,0,0,,
622,5589015008,1,0,0,0,1,1443640,1029247,414393,0,0,0,0,17381,2005,0,1211000,1,968800,1,1939,1939,6091,2627,0,0,1,0,0,0.0,0,0,4,3,0,0,0,0,0,0,0,0,0,1.0,0.0
623,5589019008,0,0,0,0,1,1317611,1054093,263518,0,0,0,0,15966,2005,0,1119010,1,895200,1,1921,1921,6499,2934,0,0,1,0,0,0.0,0,0,6,3,0,0,0,0,0,0,0,0,1,1.0,1.0
624,5589019013,0,0,0,0,1,1633480,1282199,351281,0,0,0,0,19773,2005,0,1425000,1,1000000,1,1951,1951,9181,3387,0,0,1,0,0,0.0,0,0,4,4,0,0,0,0,0,0,0,0,0,,
625,5589020015,0,0,0,0,1,940811,752651,188160,0,0,0,0,11336,2005,0,799000,1,639200,1,1922,1922,6499,1638,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
626,5589024007,1,0,0,0,1,1441849,1102458,339391,0,0,0,0,17424,2005,0,1249000,1,936750,1,1929,1929,6500,2408,0,0,1,0,0,0.0,0,0,4,2,0,0,0,0,0,0,0,0,0,,
627,5589026021,0,0,0,0,1,794208,628301,165907,0,0,0,0,9662,2005,0,300000,1,240000,1,1926,1926,6500,1393,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
628,5590008030,0,0,0,0,1,959649,767723,191926,0,0,0,0,11508,2005,0,815000,1,430000,1,1936,1936,5999,1752,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
629,5590014033,0,0,0,0,1,824240,659394,164846,0,0,0,0,9869,2005,0,700000,1,560000,1,1912,1912,5295,1292,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
630,5590020017,0,0,0,0,1,512203,353245,158958,0,0,0,0,6164,2005,0,435000,1,348000,1,1912,1912,6769,1316,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
631,5590022016,1,0,1,0,1,1059737,799162,260575,0,0,0,0,12738,2005,0,900000,1,650000,1,1911,1911,6724,2462,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
632,5591005005,1,0,0,0,1,1059739,706494,353245,0,0,0,0,12787,2005,0,900000,1,875000,1,1940,1940,6997,2153,0,0,1,0,0,0.0,0,0,2,3,0,0,0,0,0,0,0,0,0,,
633,5591011011,0,0,0,0,1,1058561,846852,211709,0,0,0,0,12703,2005,0,899000,1,650000,1,1931,1931,6750,1979,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
634,5591012008,0,0,0,0,1,1032000,767400,264600,0,0,0,0,12432,2005,0,981000,1,784800,1,1936,1936,5504,1340,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,1,,
635,5591016011,0,0,0,0,1,734068,573802,160266,0,0,0,0,8991,2005,0,0,1,470000,1,1925,1925,3727,2034,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
636,5591017025,0,0,0,0,1,2099864,1523818,576046,0,0,0,0,25203,2005,0,1819000,1,1455200,1,1926,1926,6299,3712,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,,
637,5591019009,0,0,0,0,1,980083,784070,196013,0,0,0,0,12769,2005,0,849000,1,650000,1,1947,1947,4042,1765,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,0.0,0.0
638,5591020022,0,0,0,0,1,1253035,930912,322123,0,0,0,0,15268,2005,0,1008000,1,806400,1,1947,1947,5374,2074,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
639,5591022039,0,0,0,0,1,827703,662165,165538,0,0,0,0,9978,2005,0,717000,1,501900,1,1936,1936,6753,1344,0,0,1,0,0,0.0,0,0,4,2,0,0,0,0,0,0,0,0,0,,
640,5591022040,0,0,0,0,1,808933,647149,161784,0,0,0,0,9747,2005,0,687000,1,549600,1,1938,1938,6752,1164,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
641,5591025021,0,0,1,0,1,512203,409766,102437,0,0,0,0,6205,2005,0,435000,1,348000,1,1920,1920,4260,832,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
642,5592003010,0,0,1,0,1,1558443,1131433,427010,0,0,0,0,18765,2005,0,1350000,1,945000,1,1937,1937,6788,2226,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,1,,
643,5592003015,0,0,0,0,1,1000259,767723,232536,0,0,0,0,12320,2005,0,815000,1,650000,1,1940,1940,5509,2365,0,0,1,0,0,0.0,0,0,4,3,0,0,0,0,0,0,0,0,0,,
644,5592004011,1,0,0,0,1,1510078,1036312,473766,0,0,0,0,18423,2005,0,1100500,1,880000,1,1935,1935,12791,4178,0,0,1,0,0,0.0,0,0,5,4,0,0,0,0,0,0,0,0,0,1.0,0.0
645,5592007006,1,0,0,0,1,1177488,941995,235493,0,0,0,0,14216,2005,0,1000000,1,600000,1,1942,1942,5873,2231,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,,
646,5592007033,0,0,0,0,1,979670,783738,195932,0,0,0,0,11832,2005,0,832000,1,650000,1,1951,1951,5442,1327,0,0,1,0,0,0.0,0,0,1,2,0,0,0,0,0,0,0,0,0,,
647,5592007045,0,0,0,0,1,2539694,1500729,1038965,0,0,0,0,30551,2005,0,2675000,1,1738750,1,1978,1978,5234,4692,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,,
648,5592010011,1,0,0,0,1,1587305,1151288,436017,0,0,0,0,19279,2005,0,1375000,1,775000,1,1927,1927,8304,2091,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
649,5592012010,0,0,0,0,1,1529586,1195041,334545,0,0,0,0,18428,2005,0,1325000,1,800000,1,1934,1934,7520,2184,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,,
650,5592013015,0,0,0,0,1,1236364,989094,247270,0,0,0,0,15088,2005,0,1050000,1,840000,1,1980,1980,6226,2653,0,0,1,0,0,0.0,0,0,4,3,0,0,0,0,0,0,0,0,0,1.0,0.0
651,5592019027,0,0,1,0,1,1148052,918444,229608,0,0,0,0,13779,2005,0,975000,1,760000,1,1936,1936,9871,1438,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
652,5592020001,1,0,1,1,1,3002614,2584607,418007,0,0,0,0,36025,2005,0,2550000,1,2557820,1,1920,1920,20168,3826,0,0,1,0,0,0.0,0,0,6,3,0,0,0,0,0,0,0,0,0,,
653,5592020002,0,0,1,0,1,1719136,1238958,480178,0,0,0,0,20743,2005,0,1460000,1,730000,1,1936,1936,10938,3079,0,0,1,0,0,0.0,0,0,4,3,0,0,0,0,0,0,0,0,0,1.0,0.0
654,5592020012,0,0,0,0,1,3061487,1983845,1077642,0,0,0,0,37128,2005,0,2600020,1,2080000,1,1926,1926,25524,5065,0,0,1,0,0,0.0,0,0,4,3,0,0,0,0,0,0,0,0,1,1.0,1.0
655,5592020018,0,0,0,0,1,1839243,1485998,353245,0,0,0,0,22229,2005,0,1562500,1,1000000,1,1928,1928,7909,2793,0,0,1,0,0,0.0,0,0,3,4,0,0,0,0,0,0,0,0,0,,
656,5592020026,0,0,0,0,1,1473010,1165826,307184,0,0,0,0,17725,2005,0,1290000,1,900000,1,1949,1949,11798,2887,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,,
657,5592025010,0,0,0,0,1,1053849,843084,210765,0,0,0,0,12660,2005,0,895000,1,440000,1,1922,1922,7002,1938,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
658,5592026022,0,0,1,0,1,1402029,907089,494940,0,0,0,0,16945,2005,0,770000,1,616000,1,2008,2008,6999,3444,0,0,1,0,0,0.0,0,0,4,5,0,0,0,0,0,0,0,0,0,,
659,5592027012,0,0,0,0,1,1268746,996483,272263,0,0,0,0,15320,2005,0,1079000,1,539500,1,1918,1918,8400,2306,0,0,1,0,0,0.0,0,0,4,2,0,0,0,0,0,0,0,0,0,1.0,0.0
660,5430006005,0,0,1,1,1,1538505,1031319,507186,0,0,0,0,18538,2006,0,1365000,1,1000000,1,2003,2003,6287,2800,0,0,1,0,0,0.0,0,0,3,4,0,0,0,0,0,0,0,0,0,1.0,0.0
661,5430006019,1,0,1,1,1,1037805,830248,207557,0,0,0,0,12530,2006,0,899000,0,0,0,1949,1949,3963,1306,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
662,5430007004,1,0,1,0,1,395668,322201,73467,0,0,0,0,4893,2006,0,300000,0,0,0,1941,1941,4987,863,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
663,5430007005,1,0,1,0,1,458367,334519,123848,0,0,0,0,5649,2006,0,300000,0,0,0,1964,1964,4056,1229,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
664,5430007006,1,0,1,0,1,570336,413497,156839,0,0,0,0,6957,2006,0,397500,1,347125,1,1964,1964,7421,1584,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
665,5430008006,0,0,0,0,1,981010,784764,196246,0,0,0,0,11861,2006,0,850000,1,679820,1,1923,1923,4016,1382,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
666,5430011008,0,0,0,0,1,879000,705000,174000,0,0,0,0,9504,2006,0,775000,1,416000,1,1922,1922,3697,860,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0
667,5430013039,0,0,0,0,1,920097,683841,236256,0,0,0,0,11132,2006,0,878000,1,658500,1,1928,1928,8398,1560,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
668,5430015017,0,0,0,0,1,1111000,741000,370000,0,0,0,0,13374,2006,0,988000,1,790400,1,2005,2005,4433,1568,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,1,,
669,5430024022,0,0,0,0,1,782000,625000,157000,0,0,0,0,9428,2006,0,735000,1,588000,1,1923,1923,4321,1012,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
670,5430025018,1,0,0,0,1,913095,692641,220454,0,0,0,0,11061,2006,0,750000,1,600000,1,1947,1947,12142,1032,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,1,,
671,5430026007,0,0,0,0,1,645102,516085,129017,0,0,0,0,7701,2006,0,570000,1,456000,1,1921,1921,3199,819,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
672,5430026008,0,0,0,0,1,553430,442746,110684,0,0,0,0,6605,2006,0,489000,1,200000,1,1924,1924,3199,870,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
673,5430027019,0,0,0,0,1,707351,565884,141467,0,0,0,0,8437,2006,0,625000,1,625000,1,1921,1921,3199,826,0,0,1,0,0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,,
674,5433007034,0,0,0,0,1,1350000,755000,595000,0,0,0,0,16250,2006,0,1789000,1,589000,1,1928,1928,14606,2434,0,0,1,0,0,0.0,0,0,5,2,0,0,0,0,0,0,0,0,0,,
675,5433011030,0,0,0,0,1,845493,681098,164395,0,0,0,0,10200,2006,0,732500,1,585928,1,1948,1948,5124,1414,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
676,5433015006,1,0,0,0,1,1095799,842942,252857,0,0,0,0,13167,2006,0,931000,1,744800,1,1950,1950,4376,1694,0,0,1,0,0,0.0,0,0,2,3,0,0,0,0,0,0,0,0,0,1.0,0.0
677,5433015017,0,0,1,0,1,990129,792106,198023,0,0,0,0,11893,2006,0,905000,1,724000,1,1940,1940,4349,1365,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
678,5433016007,0,0,0,0,1,820777,656625,164152,0,0,0,0,9891,2006,0,711000,1,568800,1,1965,1965,5572,1656,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,0.0,0.0
679,5433019024,0,0,0,0,1,907590,726121,181469,0,0,0,0,10981,2006,0,775000,1,620000,1,1940,1940,3243,1420,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
680,5433024019,1,0,0,0,1,1048887,679061,369826,0,0,0,0,12633,2006,0,892000,1,624400,1,1947,1947,8448,2690,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
681,5434017027,0,0,0,0,1,1942000,1048000,894000,0,0,0,0,23390,2006,0,2390000,1,1690000,1,1925,1925,21874,3851,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,,
682,5542005015,0,0,1,0,1,750360,600290,150070,0,0,0,0,9083,2006,0,650000,1,520000,1,1910,1910,6750,1266,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
683,5580023008,0,0,0,0,1,1278232,995959,282273,0,0,0,0,15377,2006,0,1100000,1,880000,1,1938,1938,5043,2116,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
684,5580026012,0,0,0,0,1,2035800,1077700,958100,0,0,0,0,24604,2006,0,2125000,1,1350000,1,1950,1950,12425,2317,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,,
685,5580027024,0,0,0,0,1,1471865,1177496,294369,0,0,0,0,17917,2006,0,1275000,1,1000000,1,1962,1962,10746,1843,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,1,,
686,5587002020,0,0,0,0,1,1313000,856700,456300,0,0,0,0,15766,2006,0,1300000,1,975000,1,1961,1961,4453,1632,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,1,1.0,1.0
687,5587003011,0,0,0,0,1,2901465,1730457,1171008,0,0,0,0,35292,2006,0,4000000,1,2400000,1,1940,1940,27621,3117,0,0,1,0,0,0.0,0,0,6,4,0,0,0,0,0,0,0,0,0,,
688,5587007012,0,0,0,0,1,1186000,949000,237000,0,0,0,0,14437,2006,0,1500000,1,1000000,1,1958,1958,12542,1784,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
689,5587008031,0,0,0,0,1,1619000,1053000,566000,0,0,0,0,19584,2006,0,1995000,1,1496250,1,1962,1962,9393,2304,0,0,1,0,0,0.0,0,0,2,3,0,0,0,0,0,0,0,0,1,,
690,5587012018,1,0,0,0,1,1766237,1412992,353245,0,0,0,0,21267,2006,0,1530000,1,1000000,1,1939,1939,14731,2899,0,0,1,0,0,0.0,0,0,4,3,0,0,0,0,0,0,0,0,1,,
691,5587014015,0,0,0,0,1,837507,670007,167500,0,0,0,0,10047,2006,0,740000,1,540000,1,1941,1941,6603,982,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,1,,
692,5587014021,0,0,1,1,1,1114790,891834,222956,0,0,0,0,13436,2006,0,985000,1,886500,1,1927,1927,2852,1768,0,0,1,0,0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,,
693,5587015005,0,0,0,0,1,965000,772900,192100,0,0,0,0,11638,2006,0,864000,1,691000,1,1940,1940,3643,1256,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
694,5587018009,0,0,0,0,1,1305481,1003500,301981,0,0,0,0,15663,2006,0,1275000,1,1000000,1,1918,1918,6346,2443,0,0,1,0,0,0.0,0,0,7,2,0,0,0,0,0,0,0,0,0,,
695,5587018012,0,0,0,0,1,931601,706494,225107,0,0,0,0,11322,2006,0,0,1,1000000,1,1923,1923,6875,3091,0,0,1,0,0,0.0,0,0,4,3,0,0,0,0,0,0,0,0,1,0.0,1.0
696,5587019017,0,0,1,1,1,890000,712400,177600,0,0,0,0,10728,2006,0,900000,1,674999,1,1922,1922,5057,1153,0,0,1,0,0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0
697,5587020012,0,0,0,0,1,1038959,831170,207789,0,0,0,0,12474,2006,0,900000,1,675000,1,1972,1972,7392,1966,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
698,5587021027,0,0,1,0,1,1443000,1046000,397000,0,0,0,0,17569,2006,0,1540000,1,1232000,1,1959,1959,9488,1938,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,1,,
699,5587024026,0,0,0,0,1,2251092,1273541,977551,0,0,0,0,27094,2006,0,1950000,0,0,0,1921,1921,8219,3640,0,0,1,0,0,0.0,0,0,7,6,0,0,0,0,0,0,0,0,0,,
700,5587026039,0,0,0,0,1,1630000,1304400,325600,0,0,0,0,19600,2006,0,1450000,1,1000000,1,1977,1977,22058,1694,0,0,1,0,0,0.0,0,0,2,3,0,0,0,0,0,0,0,0,1,,
701,5587027002,0,0,0,0,1,1244947,995959,248988,0,0,0,0,14944,2006,0,1100000,1,880000,1,1954,1954,8570,1838,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
702,5588001027,0,0,0,0,1,1400000,1119800,280200,0,0,0,0,16852,2006,0,1427000,1,1141600,1,1949,1949,14095,1727,0,0,1,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,,
703,5588002024,0,0,1,0,1,555569,78267,477302,0,0,0,0,7032,2006,0,2450000,0,0,0,1971,1971,12044,4660,0,0,1,0,0,0.0,0,0,5,3,0,0,0,0,0,0,0,0,0,,
