,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,FINAL DIST,GIFT,GRANT DEED,INTERSPOUSAL,JOINT TENANT,MISC,NAME CHANGE,Other,PARTNERSHIP,QUIT CLAIM,RE-RECORD,RECEIVERS DEED,SPECIAL WARRANTY,TAX DEED,TRUST TRANSFER,TRUSTEES,WARRANTY,Prediction,Actual
0,5554025186,0,0,0,0,1,617170,408876,208294,0,0,0,34,7579,2008,0,576000,1,417000,1,1986,1986,18046,1249,0,0,20,0,0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,5554020145,0,0,0,0,1,852802,533001,319801,0,1,7000,38,10248,2010,0,800000,1,417000,1,0,0,9797,0,0,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2,5555004108,0,0,0,0,1,653187,418040,235147,0,0,0,36,8063,2015,0,965000,1,772000,1,2010,0,7541,1445,0,0,8,0,0,0.0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
3,4340011022,0,0,1,0,1,1025000,542200,482800,0,0,0,47,12471,2014,0,1025000,1,820000,1,2012,2012,7141,1940,0,0,3,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4,4340027180,0,0,1,0,1,1023354,756033,267321,0,0,0,26,12368,2015,0,1210000,1,968000,1,1989,1989,8302,2115,0,0,6,0,0,0.0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
5,4340011021,0,0,1,0,0,1200000,628600,571400,0,1,7000,48,14517,0,0,0,0,0,0,2012,2012,7141,1950,0,0,3,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6,4340011023,0,0,1,1,0,1100000,624100,475900,0,0,0,43,13428,0,0,0,0,0,0,2012,2012,7141,1910,0,0,3,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7,5555003055,0,0,0,0,1,301141,171713,129428,0,0,0,43,3791,2015,0,0,0,0,0,1973,1973,20528,1033,1,1,35,1,1,4.0,1,0,1,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
8,5555002078,0,0,0,0,1,625069,133579,491490,0,0,0,79,7698,2012,0,770000,0,0,0,1975,1986,84581,1868,0,1,95,1,1,1.0,1,0,2,3,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9,4392014188,0,1,1,1,1,1835963,1285174,550789,0,0,0,30,21820,2014,0,1800000,1,1260000,1,1965,1965,32195,1237,0,1,147,1,1,1.0,1,0,1,2,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
10,5555002045,0,0,1,0,1,390374,156149,234225,0,0,0,60,4927,2015,0,685000,1,150000,1,1975,1975,84581,1219,0,1,95,1,0,1.0,1,0,1,2,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
11,5555002097,1,0,0,0,1,349241,69839,279402,0,1,7000,80,4381,2004,0,0,0,0,0,1975,1975,84581,1615,0,0,95,1,1,1.5,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
12,4340022087,0,0,0,0,1,409197,214164,195033,0,1,7000,48,5093,1998,0,308000,1,227150,0,1974,1974,30508,1905,0,1,39,1,1,4.0,1,0,3,3,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
13,5555002120,0,0,0,0,0,847000,607000,240000,0,0,0,28,10295,2008,0,840000,0,0,0,1975,1980,84581,1934,0,1,95,1,1,1.0,1,0,2,3,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14,5555002082,1,0,1,1,0,507768,320836,186932,0,1,7000,37,6232,2005,0,0,0,0,0,1975,1975,84581,1570,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15,4340028029,0,0,1,0,0,218144,92636,125508,0,0,0,58,2956,2015,0,0,0,0,0,1975,1975,37263,1404,0,1,37,1,1,2.0,1,0,2,3,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
16,5529005173,0,0,0,0,1,280054,153839,126215,0,1,7000,45,3554,2000,0,219000,0,175200,0,1973,1973,38937,1254,0,1,66,1,1,3.0,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
17,4337005087,0,0,0,0,1,295635,81214,214421,0,0,0,73,3983,2004,0,0,1,118000,1,1980,1980,6509,1782,0,1,1,1,1,2.0,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
18,4339019050,0,0,1,0,1,579436,398249,181187,0,1,7000,31,7058,2010,0,539500,1,431600,1,1974,1974,25433,1238,0,1,24,1,1,2.0,1,0,2,3,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
19,4339019043,0,0,0,0,1,719700,492200,227500,0,1,7000,32,8698,2009,0,731000,1,414000,1,1974,1984,25433,1255,0,1,24,1,1,2.0,1,0,2,3,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
20,5555002103,1,0,0,0,0,430447,244923,185524,0,1,7000,43,5328,2014,0,0,0,0,0,1975,1975,84581,1570,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
21,4339019046,0,0,0,0,1,253906,76182,177724,0,0,0,70,3254,2015,0,715000,1,417000,1,1974,1974,25433,1276,0,1,24,1,1,2.0,1,0,2,3,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
22,5554020079,0,0,0,0,1,428491,279878,148613,0,1,7000,35,5287,2011,0,410000,0,0,0,1972,1972,30250,1194,1,1,50,1,1,3.0,0,0,2,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
23,5554020065,0,0,0,0,1,245827,73745,172082,0,1,7000,70,3130,2002,0,140000,1,112000,1,1972,1972,30250,681,0,1,50,1,1,1.0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
24,5554020080,0,0,1,0,1,388000,300000,88000,0,1,7000,23,4793,2006,0,422000,1,125000,1,1972,1972,30250,717,0,1,50,1,1,1.0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
25,5554020051,0,0,0,0,0,183820,52930,130890,0,1,7000,71,2426,1996,0,133000,1,126350,1,1972,1972,30250,1184,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
26,5554020045,0,0,0,0,1,361512,237636,123876,0,1,7000,34,4503,2002,0,300000,1,240000,1,1972,1972,30250,1184,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
27,5554020046,0,0,1,0,1,246120,141610,104510,0,0,0,42,3217,2015,0,380000,1,260000,1,1972,1972,30250,717,0,1,50,1,1,1.0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,5554020054,0,0,1,1,1,378079,280640,97439,0,0,0,26,4758,2013,0,369000,1,270750,1,1972,1972,30250,681,0,1,50,1,1,1.0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
29,5554020092,0,0,0,0,1,361604,205153,156451,0,0,0,43,4586,2012,0,346000,1,276800,1,1972,1972,30250,1184,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
30,5554020048,0,0,0,0,1,376000,284000,92000,0,1,7000,24,4651,2007,0,353000,1,282400,1,1972,1972,30250,681,0,1,50,1,1,1.0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
31,5554020073,0,0,1,0,1,532343,402336,130007,0,0,0,24,6582,2004,0,450000,1,337500,1,1972,1972,30250,1185,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
32,5554020082,0,0,0,0,1,376000,301000,75000,0,1,7000,20,4651,2006,0,425000,1,340000,1,1972,1972,30250,681,0,1,50,1,1,1.0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
33,5554020069,0,0,0,0,1,426399,272576,153823,0,1,7000,36,5262,2010,0,400000,1,380000,1,1972,1972,30250,1194,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
34,5554020078,0,0,1,0,1,567000,449000,118000,0,0,0,21,6984,2006,0,619000,1,495200,1,1972,1972,30250,1113,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
35,5554020085,1,0,0,0,0,179815,63254,116561,0,0,0,65,2461,2002,0,0,0,0,0,1972,1977,30250,1184,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
36,5554020081,0,0,1,0,1,376000,301000,75000,0,0,0,20,4733,2006,0,0,0,0,0,1972,1972,30250,681,0,1,50,1,1,1.0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
37,5554020062,1,0,0,0,0,191091,16391,174700,0,1,7000,91,2512,2009,0,0,0,0,0,1972,1972,30250,1194,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
38,5554020091,1,0,1,0,0,412541,264368,148173,0,0,0,36,5179,2013,0,0,0,0,0,1972,1972,30250,1113,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
39,5554020086,1,0,0,0,0,299876,169697,130179,0,1,7000,43,3783,2002,0,0,0,0,0,1972,1972,30250,1194,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
40,5554020047,1,0,0,0,1,120187,35910,84277,0,1,7000,70,1661,2010,0,0,0,0,0,1972,1972,30250,681,0,1,50,1,1,1.0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
41,5554020050,0,0,1,0,0,322750,158813,163937,0,0,0,51,4132,2014,0,0,0,0,0,1972,1990,30250,1184,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
42,5554020066,0,0,1,0,0,187504,58004,129500,0,0,0,69,2555,2000,0,0,0,0,0,1972,1972,30250,1267,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
43,5554020067,0,0,0,0,0,331872,208835,123037,0,1,7000,37,4157,2001,0,0,0,0,0,1972,1972,30250,1184,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
44,5554020058,0,0,1,0,0,183070,73151,109919,0,1,7000,60,2417,2006,0,0,0,0,0,1972,1972,30250,1184,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
45,5554020070,0,0,0,0,1,409000,304900,104100,0,1,7000,25,5039,2014,0,409000,0,0,0,1972,1972,30250,714,0,1,50,1,1,1.0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
46,5554020049,0,0,0,0,1,276219,144632,131587,0,0,0,48,3510,2016,0,552000,0,0,0,1972,1972,30250,1267,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
47,5554020084,0,0,0,0,1,212791,58866,153925,0,1,7000,72,2765,1991,0,0,1,72850,0,1972,1972,30250,1184,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
48,5554020059,0,0,0,0,0,185419,110484,74935,0,1,7000,40,2424,1999,0,145000,0,0,0,1972,1972,30250,681,0,1,50,1,1,4.0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
49,5554020075,0,0,0,0,1,551916,441535,110381,0,0,0,20,6811,2008,0,400000,1,275000,1,1972,1972,30250,1184,1,1,50,1,1,3.0,1,0,2,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
50,5554025138,0,0,0,0,1,312202,133117,179085,0,1,7000,57,3946,1997,0,235000,1,65000,0,1984,1984,9467,1577,0,1,12,1,1,2.0,1,0,2,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
51,5554020068,0,0,0,0,1,522880,397722,125158,0,1,7000,24,6390,2003,0,442000,1,353600,1,1972,1972,30250,1184,0,1,50,1,1,1.0,1,0,2,2,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
52,5555002063,0,0,0,0,1,480640,249151,231489,0,1,7000,48,5914,2012,0,460000,1,367900,1,1975,1975,84581,1532,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
53,5555002055,0,0,0,0,1,604517,389043,215474,0,0,0,36,7354,2013,0,590000,1,390000,1,1975,1975,84581,1346,0,1,95,1,1,1.0,1,0,1,2,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
54,5555002039,0,0,0,0,1,543041,302976,240065,0,0,0,44,6730,2012,0,530000,1,417000,1,1975,1975,84581,1646,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
55,5555002064,0,0,0,0,1,648243,407912,240331,0,0,0,37,7956,2009,0,605000,1,453750,1,1975,1975,84581,1570,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
56,5555002059,0,0,1,0,1,759884,513559,246325,0,0,0,32,9264,2014,0,747000,1,597600,1,1975,1975,84581,1636,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
57,5555002050,0,0,0,0,1,470294,313530,156764,0,0,0,33,5876,2011,0,450000,1,438592,1,1975,1975,84581,1570,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
58,5555002068,0,0,1,0,1,650000,420800,229200,0,0,0,35,7977,2014,0,650000,1,636446,1,1975,1975,84581,1570,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
59,5555002073,1,0,0,0,1,111451,31887,79564,0,1,7000,71,1585,2005,0,0,1,100000,1,1975,1975,84581,1219,0,1,95,1,1,1.0,1,0,1,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
60,5555002071,0,0,0,0,0,135255,28214,107041,0,0,0,79,1960,1992,0,0,0,0,0,1975,1975,84581,1570,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
61,5555002085,0,0,1,0,0,146916,35172,111744,0,1,7000,76,2017,1998,0,0,0,0,0,1975,1975,84581,1649,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
62,5555002077,1,0,0,0,1,351651,234383,117268,0,1,7000,33,4418,2005,0,0,0,0,0,1975,1975,84581,1826,0,1,95,1,1,2.0,1,0,2,2,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
63,5555002098,1,0,0,0,1,762000,560000,202000,0,1,7000,27,9215,2013,0,0,0,0,0,1975,1975,84581,1826,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
64,5555002046,0,0,0,0,1,723000,525000,198000,0,0,0,27,8833,2012,0,0,0,0,0,1975,1975,84581,1636,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
65,5555002066,0,0,0,0,1,252415,71071,181344,0,1,7000,72,3243,2002,0,0,0,0,0,1975,1975,84581,1479,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
66,5555002079,1,0,0,0,0,488050,305725,182325,0,1,7000,37,5998,2010,0,0,0,0,0,1975,1975,84581,1479,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0
67,5555002111,1,0,0,0,0,383371,95877,287494,0,1,7000,75,4789,2011,0,0,0,0,0,1975,1975,84581,1821,0,1,95,1,1,1.0,1,0,2,3,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
68,5555002065,0,0,0,0,0,139959,32526,107433,0,1,7000,77,1933,1988,0,0,0,0,0,1975,1975,84581,1570,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
69,5555002115,0,0,0,0,0,398139,116091,282048,0,1,7000,71,4958,1999,0,0,0,0,0,1975,1975,84581,1743,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
70,5555002102,0,0,0,0,0,297434,101392,196042,0,1,7000,66,3774,1984,0,180547,0,0,0,1975,1975,84581,1570,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
71,4339008044,0,0,0,0,0,797738,227396,570342,0,1,7000,71,9633,2002,0,649000,0,0,0,1981,1981,7452,1768,1,1,6,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
72,5555002075,0,0,1,1,1,677000,542000,135000,0,0,0,20,8288,2015,0,665000,0,0,0,1975,1975,84581,1459,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
73,5555002029,0,0,0,0,1,288951,88210,200741,0,0,0,69,3761,1998,0,217500,1,174000,0,1975,1975,84581,1686,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
74,5555002114,0,0,0,0,1,749000,532000,217000,0,0,0,29,9141,2008,0,890000,1,712000,1,1975,1975,84581,1743,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
75,5555002101,1,0,0,0,1,382213,116729,265484,0,1,7000,69,4775,2010,0,0,0,0,0,1975,1975,84581,1826,0,1,95,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
76,4340022062,0,0,1,0,1,371717,203229,168488,0,0,0,45,4724,2012,0,0,1,164620,1,1974,1974,30508,1591,0,1,39,1,0,1.0,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
77,5559006212,0,0,0,0,0,162607,41054,121553,0,1,7000,75,2171,1997,0,120000,0,108000,0,1974,1984,71291,983,1,1,103,1,1,1.0,0,0,2,2,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
78,4392014102,0,0,0,0,1,2203471,860672,1342799,0,0,0,61,26162,2012,0,2100000,1,1575,1,1965,1985,32195,2323,1,1,147,1,1,1.0,0,0,2,3,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
79,5529005185,0,0,0,0,1,209144,120006,89138,0,0,0,43,2708,2015,0,525000,1,417000,1,1973,1973,38937,847,0,1,66,0,1,1.0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80,4339010050,0,0,0,0,1,254337,56839,197498,0,1,7000,78,3261,2005,0,0,1,158213,1,1981,1981,14179,1375,0,1,18,1,1,0.0,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
81,5529005171,0,0,1,1,1,403400,298000,105400,0,0,0,26,5055,2008,0,387000,1,215000,1,1973,1973,38937,717,0,1,66,1,1,1.0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
82,4339010049,0,0,0,0,1,436350,242390,193960,0,1,7000,44,5381,2002,0,355000,1,255000,1,1981,1981,14179,1206,0,1,18,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
83,4339010051,1,0,0,0,1,509990,407992,101998,0,0,0,20,6324,2014,0,500000,1,330000,1,1981,1981,14179,1199,0,1,18,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
84,4339004129,0,0,0,0,1,393445,297271,96174,0,0,0,24,4941,2015,0,425000,1,382300,1,1973,1979,47398,768,1,1,85,1,1,1.0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
85,4340023038,0,0,0,0,1,694717,497091,197626,0,1,7000,28,8411,2005,0,599000,1,469000,1,1979,1979,17644,1396,0,1,18,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
86,4340002034,1,0,0,0,1,203032,42505,160527,0,1,7000,79,2649,2002,0,0,0,0,0,1974,1979,20172,1135,0,1,33,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
87,4340006038,1,0,0,0,1,443915,80049,363866,0,1,7000,82,5506,2004,0,0,0,0,0,1974,1974,16480,1238,1,1,16,1,1,2.0,1,0,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
88,5529005155,1,0,1,0,0,219282,43848,175434,0,0,0,80,2925,2007,0,0,0,0,0,1973,1973,38937,1254,0,1,66,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
89,4339010048,1,0,0,0,0,312263,59688,252575,0,1,7000,81,3942,2014,0,0,0,0,0,1981,1981,14179,1482,0,1,18,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
90,5529005177,0,0,0,0,0,267021,125041,141980,0,1,7000,53,3402,1991,0,0,0,0,0,1973,1973,38937,1254,0,1,66,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
91,4339010058,0,0,0,0,0,390332,2742,387590,0,1,7000,99,4868,1989,0,255000,0,0,0,1981,1981,14179,1790,0,1,18,1,1,2.0,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
92,4340028023,0,0,0,0,1,553902,342583,211319,0,0,0,38,6807,2011,0,530000,1,417000,1,1975,1975,37263,1588,0,1,37,1,1,3.0,1,0,2,3,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
93,4340022053,0,0,0,0,1,678286,484082,194204,0,1,7000,29,8225,2013,0,665000,1,515250,1,1974,1974,30508,1591,0,1,39,1,1,3.0,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
94,4339008043,0,0,0,0,1,772061,572624,199437,0,0,0,26,9340,2015,0,0,0,0,0,1981,1981,7452,1224,1,1,6,1,1,1.0,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
