,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,GRANT DEED,IN LIEU OF FORC,INTERSPOUSAL,JOINT TENANT,NAME CHANGE,Other,PARTNERSHIP,PERSONAL REP,QUIT CLAIM,RE-RECORD,TAX DEED,TRUST TRANSFER,TRUSTEES,WARRANTY,Prediction,Actual
0,5087012023,0,0,0,0,0,289000,116000,173000,0,0,0,60,3672,2016,0,0,0,0,0,1935,1936,6773,2033,1,1,1,0,0,1.0,1,1,3,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
1,4332020041,0,0,1,0,0,151323,41266,110057,0,0,151323,73,101,1996,1,304500,1,388100,1,1964,1969,11831,1142,0,0,14,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2,4332020051,0,0,0,0,0,376863,223789,153074,0,0,0,41,4620,2004,0,0,0,0,0,1964,1969,11831,1913,1,1,14,1,1,3.0,1,0,2,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3,4332020042,0,0,1,0,1,255813,148748,107065,0,1,7000,42,3064,2002,0,205000,1,100000,1,1964,1969,11831,1066,0,1,14,1,1,1.0,1,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4,4332020043,1,0,1,0,1,176090,38515,137575,0,0,0,78,2207,2014,0,0,0,0,0,1964,1969,11831,1315,0,1,14,1,1,1.0,1,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
5,4332020044,0,0,1,0,1,275269,163327,111942,0,0,0,41,3384,2002,0,225000,1,150000,1,1964,1969,11831,1186,0,0,14,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
6,4332020052,0,0,0,0,1,436896,310821,126075,0,0,0,29,5298,2012,0,420000,0,0,0,1964,1969,11831,1016,0,0,14,0,0,0.0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7,4332020053,0,0,0,0,0,157914,43062,114852,0,0,0,73,1897,2016,0,0,0,0,0,1964,1969,11831,1193,1,1,14,1,1,1.0,1,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8,4332020036,0,0,0,0,1,299738,177397,122341,0,1,7000,41,3900,2010,0,0,1,191000,1,1964,1969,11831,1154,1,1,14,1,1,3.0,1,0,2,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9,4332020037,1,0,0,0,0,164133,43386,120747,0,1,7000,74,1971,1998,0,0,0,0,0,1964,1969,11831,1066,0,0,14,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
10,4332020038,1,0,0,0,1,161077,32210,128867,0,0,0,80,1942,2009,0,0,0,0,0,1964,1969,11831,1234,1,1,14,1,1,3.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
11,4332020039,0,0,1,0,0,446673,359971,86702,0,1,7000,19,5343,2007,0,480000,0,0,0,1964,1969,11831,1186,1,1,14,0,0,1.0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
12,4332020040,1,0,0,0,1,414349,273690,140659,0,0,0,34,5039,2012,0,0,1,215000,1,1964,1969,11831,1130,0,0,14,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
13,4333013067,0,1,1,0,0,281088,193640,87448,0,0,0,31,3427,2008,1,4500000,1,179155,1,1965,1985,11255,790,0,0,13,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
14,4333013059,0,0,0,0,1,573911,374666,199245,0,0,0,35,6958,2013,0,0,0,0,0,1965,1985,11255,1502,0,0,13,1,0,5.0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0
15,4333013060,0,0,0,0,1,578691,116753,461938,0,0,0,80,6979,2015,0,475000,1,380000,1,1965,1985,11255,894,0,0,13,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
16,4333013061,0,0,0,0,1,624378,126906,497472,0,1,7000,80,7449,2015,0,615000,1,417000,1,1965,1985,11255,1072,0,0,13,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
17,4333013062,0,0,0,0,1,440101,336548,103553,0,1,7000,24,5239,2014,0,425000,1,340000,1,1965,1985,11255,790,0,0,13,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
18,4333013063,0,0,0,0,1,609150,507625,101525,0,0,0,17,7369,2016,0,725000,1,350000,1,1965,1985,11255,1435,0,0,13,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19,4333013064,0,0,0,0,1,633120,259741,373379,0,0,0,59,7665,2011,0,585000,1,275000,1,1965,1985,11255,1656,0,0,13,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20,4333013065,0,0,0,0,1,499402,327121,172281,0,1,7000,34,5951,2009,0,458000,1,449704,1,1965,1985,11255,894,0,0,13,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
21,4333013066,0,0,0,0,1,569543,310660,258883,0,0,0,45,6879,2013,0,550000,1,440000,1,1965,1985,11255,1072,0,0,13,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
22,4333013068,0,0,0,0,1,659692,387093,272599,0,1,7000,41,7887,2009,0,605000,1,453750,1,1965,1985,11255,1435,0,0,13,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
23,4333013069,0,0,0,0,1,760000,150000,610000,0,0,0,80,9178,2015,0,760000,1,645924,1,1965,1985,11255,1656,0,0,13,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
24,4332021069,0,0,0,0,0,667492,420274,247218,0,0,0,37,8126,2009,0,0,0,0,0,1965,1965,5123,2176,0,0,3,0,0,0.0,0,0,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
25,4332021070,0,0,0,0,1,527129,331897,195232,0,1,7000,37,6332,2007,0,0,0,0,0,1965,1965,5123,1606,0,0,3,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
26,4332021071,0,0,0,0,0,363801,229060,134741,0,0,0,37,4450,2009,0,0,0,0,0,1965,1965,5123,1042,0,0,3,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
27,4335003030,0,0,0,0,0,350816,108045,242771,0,1,7000,69,4412,1996,0,0,0,0,0,1969,1979,10841,1657,0,0,8,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,4335003031,0,0,0,0,1,553696,324199,229497,0,1,7000,41,6785,2003,0,0,1,299000,1,1969,1979,10841,1626,0,0,8,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
29,4335003032,0,0,0,0,1,908648,603972,304676,0,1,7000,34,10940,2015,0,895000,1,499000,1,1969,1979,10841,1626,0,0,8,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
30,4335003033,1,0,0,0,0,450739,180291,270448,0,0,0,60,5679,2015,0,0,0,0,0,1969,1969,10841,2032,0,0,8,0,0,0.0,0,0,2,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
31,4335003034,0,0,0,0,1,493362,252004,241358,0,0,0,49,6080,2000,0,259000,0,207200,0,1969,1979,10841,1657,0,1,8,1,1,2.0,1,0,2,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
32,4335003035,1,0,0,0,1,358417,143327,215090,0,1,7000,60,4499,2002,0,0,0,0,0,1969,1979,10841,1626,0,0,8,0,0,0.0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
33,4335003036,0,0,1,0,0,644528,363041,281487,0,0,0,44,7930,2013,0,620000,0,0,0,1969,1979,10841,1626,0,1,8,1,1,2.0,1,0,2,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
34,4335003037,0,0,0,0,1,622711,407947,214764,0,0,0,34,7692,2011,0,0,1,260000,1,1969,1969,10841,2032,0,0,8,0,0,0.0,0,0,2,4,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
35,4335014047,0,0,0,0,1,568183,410608,157575,0,0,0,28,6889,2010,0,525000,1,518024,1,1969,1972,12960,1303,0,0,15,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
36,4335014048,0,0,1,0,0,270807,50919,219888,0,1,7000,81,3264,1987,0,168000,0,0,0,1969,1972,12960,1360,0,0,15,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
37,4335014049,0,0,0,0,1,610963,455324,155639,0,0,0,25,7399,2013,0,590000,1,383500,1,1969,1972,12960,1303,0,0,15,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
38,4335014050,0,0,0,0,1,925000,648400,276600,0,1,7000,30,11082,2006,0,1005000,1,804000,1,1969,1972,12960,1846,0,0,15,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
39,4335014051,0,0,1,0,1,280349,129124,151225,0,1,7000,54,3398,2003,0,0,0,0,0,1969,1972,12960,1846,0,0,15,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
40,4335014052,0,0,1,0,1,264847,134278,130569,0,0,0,49,3274,2016,0,690000,0,0,0,1969,1972,12960,1303,0,0,15,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
41,4335014053,0,0,1,0,1,373431,64719,308712,0,1,7000,83,4487,2015,0,0,0,0,0,1969,1972,12960,1360,0,0,15,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
42,4335014054,1,0,0,0,1,599719,440959,158760,0,0,0,26,7265,2015,0,0,0,0,0,1969,1972,12960,1303,0,0,15,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
43,4335014055,0,0,0,0,1,787457,595638,191819,0,1,7000,24,9442,2013,0,757000,0,0,0,1969,1972,12960,1846,0,0,15,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
44,4335014056,0,0,1,0,0,105458,52528,52930,0,0,0,50,1314,2016,0,0,0,0,0,1969,1972,12960,1846,0,0,15,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
45,4335014057,0,0,1,0,0,218663,43722,174941,0,0,0,80,2724,2011,0,0,0,0,0,1969,1972,12960,1303,0,0,15,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
46,4335014058,1,0,0,0,0,302207,162456,139751,0,1,7000,46,3638,1995,0,0,0,0,0,1969,1972,12960,1360,0,0,15,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
47,4335014059,0,0,1,0,1,399328,266802,132526,0,0,0,33,4877,2002,0,320000,1,256000,1,1969,1972,12960,1297,0,0,15,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
48,4335014060,1,0,0,0,1,604790,418473,186317,0,0,0,31,7265,2011,0,570000,1,150000,1,1969,1972,12960,1838,0,0,15,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
49,4335014061,0,0,0,0,1,769559,575748,193811,0,1,7000,25,9229,2014,0,758000,1,530600,1,1969,1980,12960,1846,0,0,15,0,0,0.0,0,0,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
50,4333022026,0,0,0,0,0,687500,137500,550000,0,0,0,80,8309,2016,0,0,0,0,0,1970,1975,11999,1561,0,1,15,1,1,1.0,1,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
51,4333022027,0,0,0,0,0,212726,85089,127637,0,1,7000,60,2553,2006,0,0,0,0,0,1970,1975,11999,1226,0,1,15,1,1,1.0,1,0,2,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
52,4333022028,0,1,1,0,1,189433,49107,140326,0,0,0,74,2361,2013,0,0,1,332500,1,1970,1975,11999,1287,0,1,15,1,1,1.0,1,0,1,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
53,4333022029,0,0,0,0,1,451439,358979,92460,0,0,0,20,5489,2009,0,415000,1,311250,1,1970,1975,11999,1412,0,1,15,1,1,3.0,1,0,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
54,4333022030,0,0,1,0,1,188038,132426,55612,0,1,7000,30,2258,1999,0,142000,1,92000,0,1970,1975,11999,1208,0,1,15,1,1,1.0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
55,4333022031,0,0,0,0,0,238886,109055,129831,0,1,7000,54,2879,2000,0,0,0,0,0,1970,1975,11999,1561,0,1,15,1,1,1.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
56,4333022032,0,0,1,0,1,558387,306402,251985,0,0,0,45,6756,2014,0,550000,1,412500,1,1970,1975,11999,1226,0,1,15,1,1,1.0,1,0,2,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
57,4333022033,0,0,1,0,1,512589,253809,258780,0,0,0,50,6213,2014,0,495000,1,295000,1,1970,1975,11999,1287,0,1,15,1,1,1.0,1,0,1,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
58,4333022034,0,0,0,0,0,218499,86073,132426,0,0,0,61,2750,2016,0,0,0,0,0,1970,1975,11999,1412,0,1,15,1,1,1.0,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
59,4333022035,0,0,0,0,1,219875,1600,218275,0,0,0,99,2637,2015,0,0,0,0,0,1970,1975,11999,1208,0,0,15,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
60,4333022036,1,0,0,0,1,320709,96086,224623,0,1,7000,70,3854,2003,0,0,0,0,0,1970,1975,11999,1561,0,0,15,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
61,4333022037,0,0,0,0,1,296998,97458,199540,0,0,0,67,3641,2001,0,238000,0,0,0,1970,1975,11999,1226,0,1,15,1,1,0.0,1,0,2,2,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
62,4333022038,0,0,0,0,1,157795,53944,103851,0,1,7000,66,1901,2007,0,0,1,50000,1,1970,1975,11999,1287,0,0,15,0,0,0.0,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
63,4333022039,0,0,0,0,0,258908,64964,193944,0,1,7000,75,3111,1986,0,157000,0,0,0,1970,1975,11999,1412,0,1,15,1,1,1.0,1,0,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
64,4333022040,1,0,1,1,1,391774,147185,244589,0,0,0,62,4769,2013,0,0,1,265000,1,1970,1975,11999,1208,0,1,15,1,1,3.0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
65,4335008033,1,0,0,0,0,217940,87966,129974,0,1,7000,60,2586,2015,1,0,0,0,0,1971,1976,90087,712,0,0,239,0,0,0.0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
66,4335008034,1,0,1,0,0,237994,104573,133421,0,1,7000,56,2825,2015,1,0,0,0,0,1971,1976,90087,715,0,1,239,1,1,1.0,1,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
67,4332023047,0,0,1,0,0,189341,102907,86434,0,0,0,46,2387,2008,0,0,0,0,0,1971,1972,6547,1332,0,0,4,0,0,0.0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
68,4335008226,0,0,1,0,0,262032,132949,129083,0,1,7000,49,3112,2015,0,0,0,0,0,1971,1976,90087,715,0,1,239,1,1,1.0,1,0,1,2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
69,4335008219,0,0,1,0,0,204479,52925,151554,0,0,0,74,2510,1987,0,124000,0,0,0,1971,1976,90087,737,0,0,239,0,0,0.0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
70,4335008220,0,0,0,0,1,360303,236600,123703,0,0,0,34,4367,2003,0,300000,1,240000,1,1971,1976,90087,719,0,0,239,0,0,0.0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
71,4335008221,0,0,0,0,1,374482,280862,93620,0,0,0,25,4536,2012,0,360000,1,150000,1,1971,1976,90087,719,0,1,239,1,1,1.0,1,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
72,4335008222,0,0,1,0,1,527929,380008,147921,0,0,0,28,6364,2015,0,520000,0,0,0,1971,1976,90087,719,0,1,239,1,1,1.0,1,0,1,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
73,4335008223,0,1,1,0,0,360929,153977,206952,0,0,0,57,4394,2014,0,0,0,0,0,1971,1976,90087,1197,0,0,239,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
74,4335008224,0,0,0,0,0,595430,414316,181114,0,0,0,30,7176,2014,0,575000,1,374250,1,1971,1976,90087,884,0,0,239,0,0,0.0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
75,4335008225,0,0,0,0,1,262052,137016,125036,0,1,7000,48,3112,2002,0,210000,1,168000,1,1971,1976,90087,712,0,0,239,0,0,0.0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
76,4335008227,1,0,1,0,1,329454,168925,160529,0,0,0,49,4005,2015,0,0,0,0,0,1971,1976,90087,850,0,1,239,1,1,1.0,1,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
77,4335008231,0,0,1,0,1,519482,362556,156926,0,0,0,30,6297,2016,0,0,1,330000,1,1971,1976,90087,1497,0,0,239,0,0,0.0,0,0,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
78,4335008228,0,0,0,0,1,243335,117300,126035,0,0,0,52,2972,2002,0,195000,1,156000,1,1971,1976,90087,718,0,1,239,1,1,1.0,1,0,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
79,4335008229,0,0,0,0,1,390332,234921,155411,0,0,0,40,4732,2003,0,325000,1,225000,1,1971,1976,90087,885,0,1,239,1,1,1.0,1,0,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
80,4335008230,1,0,0,0,0,462511,251944,210567,0,1,7000,46,5535,2014,0,0,0,0,0,1971,1976,90087,1506,0,1,239,1,1,1.0,1,0,3,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
81,4335008232,0,0,1,0,1,506000,337000,169000,0,1,7000,33,6025,2006,0,490000,1,392000,1,1971,1976,90087,840,0,0,239,0,0,0.0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
82,4335008233,0,0,0,0,1,345003,67283,277720,0,0,0,80,4184,2003,0,282000,1,253800,1,1971,1976,90087,719,0,1,239,1,1,1.0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
83,4335008234,0,0,1,1,1,235998,142647,93351,0,0,0,40,2891,1992,0,0,0,0,0,1971,1976,90087,849,0,1,239,1,1,1.0,1,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
84,4335008235,0,0,1,0,1,238016,114809,123207,0,0,0,52,2909,2001,0,187000,1,149600,1,1971,1976,90087,715,0,0,239,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
85,4335008236,0,0,1,1,1,467014,328230,138784,0,0,0,30,5638,2014,0,460000,0,0,0,1971,1985,90087,712,0,1,239,1,1,1.0,1,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
86,4335008053,0,0,1,0,0,110051,21979,88072,0,0,0,80,1384,1997,0,81000,0,0,0,1971,1976,90087,719,0,1,239,1,1,1.0,1,0,1,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
87,4335008237,0,0,0,0,1,621319,440205,181114,0,0,0,29,7401,2017,0,787000,1,543500,1,1971,1976,90087,884,0,1,239,1,1,1.0,1,0,1,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
88,4335008238,0,0,0,0,0,837581,167516,670065,0,0,0,80,10075,2015,0,825000,0,0,0,1971,1976,90087,1197,0,1,239,1,1,1.0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
89,4335008239,1,0,1,0,1,220701,92952,127749,0,0,0,58,2703,2007,0,0,0,0,0,1971,1976,90087,719,0,1,239,1,1,1.0,1,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
90,4335008240,0,0,1,0,0,209430,44516,164914,0,1,7000,79,2485,1987,0,127000,0,0,0,1971,1976,90087,719,0,1,239,1,1,1.0,1,0,1,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
91,4335008241,1,0,0,0,0,289478,152816,136662,0,1,7000,47,3439,2014,0,0,0,0,0,1971,1976,90087,719,0,1,239,1,1,1.0,1,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
92,4335008242,0,0,1,0,1,461572,376796,84776,0,0,0,18,5574,2014,0,0,0,0,0,1971,1976,90087,737,0,1,239,1,1,1.0,1,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
93,4335008251,0,0,1,0,0,908648,624074,284574,0,0,0,31,10939,2016,0,0,0,0,0,1971,1976,90087,1601,0,0,239,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
94,4335008243,0,0,1,0,1,879167,619146,260021,0,0,0,30,10581,2013,0,849000,0,0,0,1971,1976,90087,1440,0,0,239,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
95,4335008244,0,0,1,0,1,854314,599884,254430,0,0,0,30,10285,2016,0,0,0,0,0,1971,1976,90087,1450,0,0,239,0,0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
96,4335008245,0,0,0,0,0,514740,161278,353462,0,0,0,69,6269,1985,0,300000,0,0,0,1971,1976,90087,2171,0,0,239,0,0,0.0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
97,4335008246,1,0,1,0,0,415461,233696,181765,0,0,0,44,5061,2006,0,0,0,0,0,1971,1976,90087,1601,0,0,239,0,0,0.0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
98,4335008247,1,0,1,0,1,1370587,274117,1096470,0,1,7000,80,16370,2015,0,0,0,0,0,1971,1976,90087,1793,0,0,239,0,0,0.0,0,0,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
99,4335008248,0,0,1,1,1,1226706,909508,317198,0,0,0,26,14746,2010,0,0,0,0,0,1971,1976,90087,1971,0,1,239,1,1,1.0,1,0,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
