,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,Prediction,Actual
2731,5523018021,0,0,0,0,0,1581000,1264800,316200,0,0,0,0,19062,2016,0,1550000,1,800000,1,1921,1921,7193,2405,0,0,1,0,0,0.0,0,0,3,4,0,0,0,0,0,0,0,0,1,,
2732,5524023007,0,0,0,0,0,2414340,1931472,482868,0,0,0,0,29207,2016,0,2367000,1,1656900,1,1924,1924,7619,2626,0,0,1,0,0,0.0,0,0,3,3,0,0,0,0,0,0,0,0,0,,
2733,5515027015,0,0,0,0,0,2315400,1799790,515610,0,0,0,0,27923,2016,0,2270000,1,1570000,1,1921,1921,6479,2270,0,0,1,0,0,0.0,0,0,3,4,0,0,0,0,0,0,0,0,1,,
2734,5516010014,0,0,0,0,0,2275000,1820000,455000,0,0,0,0,27493,2016,0,2275000,1,912000,1,1912,1912,10217,2958,0,0,1,0,0,0.0,0,0,6,2,0,0,0,0,0,0,0,0,0,,
2735,5516009019,0,0,0,0,0,2858100,2286500,571600,0,0,0,0,34554,2016,0,2858500,0,0,0,1918,1918,10207,3414,0,0,1,0,0,0.0,0,0,4,3,0,0,0,0,0,0,0,0,0,,
2736,5523017021,0,0,0,0,0,1425960,1140768,285192,0,0,0,0,17233,2016,0,1398000,1,978600,1,1921,1921,5583,1560,0,0,1,0,0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,,
2737,5523034002,0,0,0,0,0,1728900,1383120,345780,0,0,0,0,20887,2016,0,1695000,1,1186500,1,1922,1922,6671,2074,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
2738,5515009004,0,0,1,0,0,7129800,4998000,2131800,0,0,0,0,85753,2016,0,6990000,1,4200000,1,1927,1927,18903,6187,0,0,1,0,0,0.0,0,0,6,4,0,0,0,0,0,0,0,0,0,,
2739,5516010017,0,0,0,0,0,2137920,1710336,427584,0,0,0,0,25759,2016,0,2096000,1,1487500,1,1909,1909,10207,2696,0,0,1,0,0,0.0,0,0,5,2,0,0,0,0,0,0,0,0,0,,
2740,5523034034,0,0,0,0,0,1250000,1000000,250000,0,0,0,0,15035,2016,0,1250000,1,1000000,1,1921,1921,4997,1400,0,0,1,0,0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
