,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,GRANT DEED,IN LIEU OF FORC,INTERSPOUSAL,JOINT TENANT,NAME CHANGE,Other,PARTNERSHIP,PERSONAL REP,QUIT CLAIM,RE-RECORD,TAX DEED,TRUST TRANSFER,TRUSTEES,WARRANTY,Prediction,Actual
1339,5087019011,0,0,0,0,1,439712,344760,94952,0,1,7000,22,5369,1997,0,326000,1,214600,0,1926,1927,6502,1705,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1340,5087024029,0,0,0,0,0,84026,42013,42013,0,1,7000,50,1126,1973,0,32000,0,0,0,1926,1927,6500,1626,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1341,5087024028,0,0,0,0,1,454009,323589,130420,0,1,7000,29,5544,1997,0,330000,0,214600,1,1926,1931,6500,1824,1,1,0,1,1,1.0,1,1,3,2,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1342,5087019015,1,0,0,0,0,107643,42013,65630,0,1,7000,61,1435,2004,0,0,0,0,0,1926,1934,6503,2278,1,1,0,0,0,1.0,1,1,4,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1343,5087024025,0,0,0,0,1,1049745,839799,209946,0,0,0,20,12643,2009,0,965000,1,615000,1,1926,1928,6501,1784,1,1,0,1,1,1.0,1,1,3,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1344,5087019016,0,0,0,0,1,317674,177633,140041,0,1,7000,44,3912,2002,0,0,0,0,0,1926,1926,6503,1656,1,1,0,0,0,1.0,1,1,3,3,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1345,5087020002,0,0,0,0,1,492313,322233,170080,0,1,7000,35,6001,2010,0,0,1,417000,1,1926,1927,5851,1592,1,1,0,1,1,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1346,5087020003,0,0,0,0,1,385904,292731,93173,0,0,0,24,4794,2016,0,0,1,480000,1,1926,1926,5851,1568,1,1,1,1,1,1.0,1,1,3,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1347,5087020004,1,0,1,0,0,64364,38085,26279,0,0,0,41,962,1983,0,0,0,0,0,1926,1926,5849,1568,1,1,0,1,1,1.0,1,1,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1348,5087020005,0,0,0,0,1,1173121,938497,234624,0,0,0,20,14177,2014,0,1156000,1,1039500,1,1926,1926,5851,1596,1,1,0,0,0,1.0,1,1,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1349,5087023021,0,0,1,0,1,1098000,878000,220000,0,0,0,20,13199,2016,0,0,0,0,0,1926,1928,6504,1338,1,1,1,1,1,1.0,1,1,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1350,5087019033,0,0,1,0,1,1605077,1099115,505962,0,0,0,32,19348,2013,0,1550000,1,1085000,1,1926,1936,6500,1872,1,1,0,1,1,1.0,1,1,3,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1351,5087018006,0,0,1,0,1,1357578,1030423,327155,0,1,7000,24,16316,2017,0,1350000,1,1012500,1,1926,1935,5996,1987,1,1,0,1,1,1.0,1,1,4,2,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1352,5087019029,0,0,0,0,0,873586,691797,181789,0,1,7000,21,10552,2015,0,0,0,0,0,1926,1990,6500,1984,1,1,1,0,0,1.0,1,1,4,2,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1353,5087018010,0,0,0,0,1,1196041,956833,239208,0,1,7000,20,14380,2015,0,0,0,0,0,1926,1926,5998,1739,1,1,1,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1354,5087019025,1,0,0,0,0,615160,483696,131464,0,1,7000,21,7471,2012,0,0,0,0,0,1926,1946,6499,1967,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1355,5087018012,0,0,0,0,1,792428,583280,209148,0,1,7000,26,9583,2003,0,0,1,335000,1,1926,1930,6000,2067,1,1,0,1,1,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
1356,5087019024,0,0,0,0,1,918792,716901,201891,0,0,0,22,11067,2016,0,1494000,1,1148000,1,1926,1927,5851,1685,1,1,1,1,1,1.0,1,1,2,2,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1357,5087018014,0,0,1,1,1,312508,187507,125001,0,1,7000,40,3852,2010,0,0,1,172500,1,1926,1926,6002,1803,1,1,0,1,1,1.0,1,1,3,3,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
1358,5087019022,0,0,1,1,0,79273,39325,39948,0,1,7000,50,1051,2008,0,0,0,0,0,1926,1926,5850,1462,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1359,5087018015,0,0,0,0,1,610295,550072,60223,0,1,7000,10,7395,2003,0,0,1,322700,1,1926,1926,6002,1660,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1360,5087018016,0,0,0,0,0,1258910,1007128,251782,0,0,0,20,15250,0,0,0,0,0,0,1926,1926,7091,1765,1,1,0,0,0,1.0,1,1,3,2,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1361,5087020030,1,0,0,0,0,643489,370934,272555,0,1,7000,42,7815,2001,0,0,0,0,0,1926,1926,6504,2118,1,1,0,1,1,1.0,1,1,3,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1362,5087017002,0,0,1,0,1,1061600,849200,212400,0,0,0,20,12858,2016,0,0,0,0,0,1926,1926,6004,1673,1,1,1,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0
1363,5087017003,0,0,0,0,1,1165057,932047,233010,0,1,7000,20,14017,2007,0,1050000,1,250000,1,1926,1926,6006,1901,1,1,0,1,1,1.0,1,1,3,2,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1364,5087020028,0,0,0,0,1,519329,415467,103862,0,1,7000,20,6303,2000,0,400000,1,380000,0,1926,1926,6503,1367,1,1,0,1,1,1.0,1,1,2,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1365,5087020027,0,0,0,0,0,197291,137253,60038,0,1,7000,30,2479,2013,0,0,0,0,0,1926,1926,6504,1693,1,1,1,0,0,1.0,1,1,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1366,5087017005,0,0,1,0,1,809899,583280,226619,0,0,0,28,9859,2014,0,0,0,0,0,1926,1940,6007,1683,0,1,0,1,1,1.0,1,1,2,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1367,5087020025,0,0,0,0,0,561562,436773,124789,0,1,7000,22,6811,2007,0,0,0,0,0,1926,1926,6504,1476,1,1,0,0,0,1.0,1,1,2,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1368,5087017007,0,0,0,0,0,285035,119529,165506,0,1,7000,58,3525,1993,0,0,0,0,0,1926,1936,6008,1797,1,1,0,1,1,1.0,1,1,3,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1369,5087020024,1,0,0,0,1,842701,497924,344777,0,1,7000,41,10237,2008,0,0,0,0,0,1926,1926,6504,3240,1,1,0,0,0,1.0,1,1,5,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1370,5087017008,0,0,0,0,1,948936,723265,225671,0,1,7000,24,11431,2005,0,0,1,630000,1,1926,1926,6008,1652,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1371,5087025021,0,0,0,0,0,496869,354645,142224,0,1,7000,29,5972,1999,0,379000,0,0,0,1926,1926,3004,1212,1,1,0,1,1,1.0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1372,5525036010,0,0,0,0,1,470104,308448,161656,0,1,7000,34,5756,1995,0,335000,1,268000,1,1926,1930,7715,2050,0,1,0,0,0,1.0,1,1,3,2,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1373,5525036006,1,0,0,0,1,495369,319532,175837,0,1,7000,35,6054,2007,0,0,0,0,0,1926,1926,7717,1988,1,1,0,1,1,1.0,1,1,3,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
1374,5525025019,0,0,1,0,0,1368220,816480,551740,0,0,0,40,16546,2017,0,0,0,0,0,1926,1961,4081,3031,1,1,0,0,0,1.0,1,1,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1375,5525026032,0,0,0,0,1,731428,585145,146283,0,0,0,20,8883,2003,0,609000,1,333700,1,1926,1944,3731,1646,1,1,0,0,0,1.0,1,1,4,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1376,5525023022,1,0,0,0,1,1352823,959098,393725,0,1,7000,29,16293,2011,0,1250000,1,1100000,1,1926,1936,7700,2427,0,0,0,0,0,0.0,0,0,4,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1377,5525024003,0,0,0,0,1,1050907,802897,248010,0,0,0,24,12631,2016,0,0,1,788000,1,1926,1939,5216,1466,1,1,0,0,0,1.0,1,1,4,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1378,5525013013,0,0,0,0,1,1147650,918123,229527,0,1,7000,20,13811,2014,0,0,1,890000,1,1926,1929,6946,1867,1,1,0,1,1,1.0,1,1,3,2,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
1379,5525013012,1,0,1,0,1,1396934,1117548,279386,0,0,0,20,16887,2013,0,1349000,0,0,0,1926,1928,6945,2356,1,1,0,1,1,1.0,1,1,3,3,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1380,5512024007,1,0,0,0,1,336000,134000,202000,0,1,7000,60,4163,2001,0,0,1,527000,1,1926,1940,7697,2165,1,1,0,1,1,1.0,1,1,3,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1381,5089020034,0,0,0,0,1,833523,666186,167337,0,1,7000,20,10121,2005,0,0,0,0,0,1926,1928,7366,2157,1,1,0,0,0,1.0,1,1,3,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1382,5089020033,1,0,0,0,0,86525,44709,41816,0,1,7000,48,1222,1991,0,0,0,0,0,1926,1928,7366,2254,1,1,0,1,1,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1383,5089020028,1,0,0,0,0,376065,175620,200445,0,1,7000,53,4713,1992,0,0,0,0,0,1926,1929,7879,2571,1,1,0,1,1,2.0,1,1,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1384,5089025034,0,0,1,0,0,85487,47402,38085,0,1,7000,45,1207,2011,0,0,0,0,0,1926,1928,7701,2022,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
1385,5089025032,0,0,0,0,0,371057,281356,89701,0,1,7000,24,4604,2003,0,0,0,0,0,1926,1931,7701,1870,1,1,0,0,0,1.0,1,1,4,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1386,5525022002,0,0,0,0,1,307191,194018,113173,0,1,7000,37,3730,1996,0,0,1,65000,1,1926,1927,2950,1489,1,1,0,0,0,1.0,1,1,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
1387,5525015014,1,0,0,0,0,366821,293462,73359,0,1,7000,20,4410,2007,0,0,0,0,0,1926,1926,2500,1048,1,1,0,1,1,1.0,1,1,2,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1388,5525022024,0,0,0,0,1,634541,507634,126907,0,0,0,20,7688,2013,0,610000,1,488000,1,1926,1927,2793,982,1,1,0,0,0,1.0,1,1,2,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1389,5525015015,0,0,0,0,1,353137,282514,70623,0,1,7000,20,4242,2000,0,271500,1,217600,0,1926,1926,2500,920,1,1,0,1,1,1.0,1,1,2,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1390,5525023002,1,0,0,0,1,91518,48745,42773,0,1,7000,47,1124,2001,0,0,0,0,0,1926,1926,2495,920,1,1,0,0,0,1.0,1,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
1391,5525014015,1,0,1,0,1,882113,635899,246214,0,1,7000,28,10560,2008,0,795000,1,596250,1,1926,1932,2750,1129,0,1,0,0,0,1.0,1,1,3,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1392,5525013016,0,0,0,0,1,543935,416805,127130,0,1,7000,23,6534,2002,0,417500,1,334000,1,1926,1930,2700,1260,1,1,0,1,1,1.0,1,1,3,3,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1393,5526021013,0,0,0,0,0,720610,542112,178498,0,0,0,25,8713,2015,0,0,0,0,0,1926,1926,2450,1148,1,1,0,0,0,1.0,1,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
1394,5526021014,0,0,1,0,1,872000,697000,175000,0,0,0,20,10517,2015,0,0,0,0,0,1926,1926,2407,1148,1,1,1,0,0,1.0,1,1,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1395,5526022027,0,0,0,0,1,941136,739914,201222,0,0,0,21,11354,2015,0,927000,1,417000,1,1926,1926,3108,1139,1,1,1,0,0,1.0,1,1,2,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1396,5526021015,0,0,0,0,1,728725,577474,151251,0,1,7000,21,8755,2014,0,711000,1,568000,1,1926,1951,3134,1497,1,1,0,0,0,1.0,1,1,3,3,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1397,5526023003,0,0,0,0,1,407314,325856,81458,0,1,7000,20,4920,2000,0,320000,0,250000,0,1926,1932,3201,1368,1,1,0,0,0,1.0,1,1,3,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1398,5526020016,0,0,1,0,1,593201,485320,107881,0,1,7000,18,7182,2004,0,0,0,0,0,1926,1962,5455,1426,1,1,0,1,1,1.0,1,1,2,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
1399,5526019015,0,0,1,0,1,570486,456393,114093,0,0,0,20,6908,2003,0,475000,1,380000,1,1926,1926,2005,971,1,1,0,0,0,1.0,1,1,2,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1400,5526018013,0,0,0,0,0,424499,297216,127283,0,1,7000,30,5111,2000,0,333500,1,266800,0,1926,1928,3024,1234,1,1,0,0,0,1.0,1,1,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1401,5526017013,1,0,0,0,0,78015,52670,25345,0,1,7000,32,963,0,0,0,0,0,0,1926,1926,2500,920,1,1,0,0,0,1.0,1,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1402,5526015013,0,0,0,0,1,354058,219316,134742,0,1,7000,38,4231,1998,0,262500,1,162000,0,1926,1927,2000,1148,1,1,0,1,1,1.0,1,1,2,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1403,5526015014,0,0,1,0,1,787004,629604,157400,0,0,0,20,9481,2016,0,0,0,0,0,1926,1926,2500,1185,1,1,0,0,0,1.0,1,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
1404,5527024024,0,0,0,0,0,655346,445948,209398,0,1,7000,32,7829,2012,0,630000,1,417000,1,1926,1934,2002,808,1,1,0,0,0,1.0,1,1,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1405,5527024025,0,0,0,0,1,374368,299499,74869,0,1,7000,20,4478,2002,0,300000,1,240000,1,1926,1928,2049,748,1,1,0,0,0,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1406,5527024026,0,0,1,0,1,610624,488502,122122,0,0,0,20,7301,2016,0,820000,1,574000,1,1926,1930,2251,810,1,1,1,0,0,1.0,1,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1407,5089002017,0,0,0,0,0,495285,371467,123818,0,0,0,25,6198,2005,0,0,0,0,0,1926,1930,6703,3403,0,0,0,0,0,0.0,0,0,5,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1408,5089021026,0,0,0,0,1,87264,47694,39570,0,0,0,45,1190,2017,0,0,0,0,0,1926,1928,6688,2010,1,1,1,1,1,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
1409,5089021023,0,0,0,0,1,1353343,913430,439913,0,1,7000,33,16341,2013,0,1301000,0,0,0,1926,1929,6688,3454,1,1,0,1,1,2.0,1,1,5,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1410,5089021022,0,1,0,0,1,347616,278101,69515,0,0,0,20,4278,2016,0,1030000,0,0,0,1926,1930,6689,1660,1,1,1,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1411,5089021020,0,0,0,0,1,685639,533283,152356,0,1,7000,22,8398,2009,0,0,1,205000,1,1926,1933,7349,3201,1,1,0,0,0,2.0,1,1,4,3,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1412,5089024024,0,0,0,0,0,560168,448142,112026,0,1,7000,20,6832,1999,0,423000,1,310000,0,1926,1928,6689,2163,1,1,0,1,1,1.0,1,1,4,3,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1413,5089024014,0,0,0,0,0,101228,45334,55894,0,1,7000,55,1370,1973,0,40000,0,0,0,1926,1928,6688,2327,1,1,0,0,0,2.0,1,1,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1414,5089024023,0,0,1,0,1,1323411,1058730,264681,0,0,0,20,16030,2013,0,1278000,1,894600,1,1926,1927,6688,2565,1,1,0,0,0,1.0,1,1,3,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1415,5089021010,0,0,1,0,0,83408,43877,39531,0,0,0,47,1315,1998,0,0,0,0,0,1926,1929,7699,3288,1,1,0,0,0,1.0,1,1,3,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1416,5089020004,0,0,0,0,1,367658,288239,79419,0,1,7000,22,4575,2003,0,0,1,585000,1,1926,1928,8321,1908,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1417,5089021006,0,0,1,0,1,454009,268141,185868,0,0,0,41,5562,2017,0,0,0,0,0,1926,1929,6689,2044,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1418,5089020005,0,0,0,0,1,449385,359515,89870,0,1,7000,20,5556,2008,0,0,0,0,0,1926,1928,8321,2091,1,1,0,1,1,1.0,1,1,2,2,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
1419,5089020006,0,0,0,0,1,1414711,1131771,282940,0,0,0,20,17142,2006,0,1250000,1,1000000,1,1926,1929,8321,2019,1,1,0,1,1,1.0,1,1,3,2,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1420,5089025004,0,0,0,0,0,350816,280660,70156,0,0,0,20,4359,2016,0,0,0,0,0,1926,1928,7944,1765,1,1,1,0,0,1.0,1,1,3,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1421,5526027016,0,0,0,0,1,1035495,828400,207095,0,0,0,20,12526,2005,0,897000,1,717600,1,1926,1935,5199,1600,1,1,0,1,1,1.0,1,1,4,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1422,5526027017,0,0,0,0,0,1948067,1298712,649355,0,1,7000,33,23453,2011,0,1800000,0,0,0,1926,2001,5201,4752,1,1,0,0,0,1.0,1,1,4,4,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1423,5526027020,1,0,0,0,0,310686,225760,84926,0,0,0,27,3928,2000,0,0,0,0,0,1926,1929,6500,2026,1,1,0,1,1,1.0,1,1,3,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
1424,5526027022,0,0,1,0,1,1188362,880450,307912,0,1,7000,26,14303,2011,0,1120000,1,896000,1,1926,1938,6501,1981,1,1,0,0,0,1.0,1,1,4,3,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1425,5526015012,0,0,0,0,0,69951,40152,29799,0,0,0,43,1009,2016,0,0,0,0,0,1926,1941,4500,1385,1,1,1,0,0,1.0,1,1,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
1426,5525027011,1,0,1,0,1,524122,419302,104820,0,0,0,20,6444,2001,0,420000,0,0,0,1926,1926,6600,1363,1,1,0,1,1,1.0,1,1,2,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1427,5525028020,0,0,0,0,1,360656,187023,173633,0,0,0,48,4526,2011,0,847000,0,0,0,1926,2000,6423,4073,1,1,0,0,0,1.0,1,1,6,5,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1428,5525028021,0,0,1,0,1,1278656,636368,642288,0,0,0,50,15531,2011,0,735000,0,0,0,1926,1989,6422,3625,1,1,0,0,0,1.0,1,1,6,6,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1429,5525027004,0,0,0,0,1,247366,239135,8231,0,0,0,3,3158,2003,0,0,0,0,0,1926,1926,6600,1640,1,1,0,1,1,1.0,1,1,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1430,5525027003,0,0,0,0,1,787188,470649,316539,0,1,7000,40,9565,2000,0,487500,1,390000,0,1926,1974,6600,2987,1,1,0,1,1,1.0,1,1,6,5,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1431,5525028026,0,0,1,0,0,294362,197144,97218,0,0,0,33,3700,1986,0,175000,0,0,0,1926,1932,5072,1602,1,1,0,1,1,1.0,1,1,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1432,5525022009,1,0,0,0,0,326899,187023,139876,0,1,7000,43,4017,1992,0,0,0,0,0,1926,1926,5281,2054,1,1,0,1,1,2.0,1,1,4,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1433,5525021019,0,1,0,0,0,921237,599723,321514,0,0,0,35,11253,0,0,0,0,0,0,1926,1965,6423,3189,1,1,0,1,1,1.0,1,1,4,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1434,5525022005,0,0,0,0,1,880203,704163,176040,0,0,0,20,10628,2014,0,850000,1,680000,1,1926,1946,6600,1896,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1435,5525022001,0,0,0,0,1,842168,673736,168432,0,1,7000,20,10108,2007,0,759000,1,417000,1,1926,1927,3632,1344,1,1,0,1,1,1.0,1,1,2,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1436,5525015013,0,0,0,0,0,363762,182511,181251,0,1,7000,50,4444,1986,0,155000,0,0,0,1926,1940,4100,1968,1,1,0,0,0,1.0,1,1,3,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1437,5089020020,1,0,0,0,1,318674,192583,126091,0,0,0,40,4097,2011,0,0,1,538500,1,1926,1929,8326,2437,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
