,PARCEL,Owned by Trust?,Owned by Business?,MAIL DIFFERENT FROM SITE?,MAIL OUTSIDE CA?,TITLECO1,ASSDTOTAL,ASSDLAND,ASSDSTCT,ASSDOTHR,EXEMPTCD,EXMPTAMT,PCNTIMPD,TAXAMT,DOCDATE_YEAR,MULTIPARCEL,PRICE,LENDER1,LOANAMOUT1,LOANTYPE1,YEARBLT,EFFYRBLT,LOTSQFT,TOTALSF,GRGTYPE,BLDGMAT,TOTUNITS,QUALCLAS,BLDGCOND,NOSTORY,ROOFMAT,FOUNDATN,BEDROOMS,BATHROOMS,FAMILYRM,DININGRM,POOL,PATIO,FIREPLCE,AIRMTHOD,HEATMTHD,VIEW,Did it sell?,GRANT DEED,INTERSPOUSAL,JOINT TENANT,Other,PARTNERSHIP,QUIT CLAIM,RE-RECORD,TAX DEED,TRUST TRANSFER,TRUSTEES,WARRANTY,Prediction,Actual
713,5585006025,0,1,0,0,1,838218,560016,278202,0,0,0,33,10217,2013,0,790000,0,0,0,1928,1975,3852,990,1,1,0,0,0,2.0,1,1,2,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
714,2428014008,0,0,1,0,1,792182,633746,158436,0,0,0,20,9607,2013,0,0,0,0,0,1962,1962,2423,1572,1,1,0,0,0,2.0,1,1,2,2,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
715,5585014026,1,0,0,0,1,385363,231749,153614,0,0,0,40,4855,2013,0,0,0,0,0,1979,1979,5314,1482,1,1,0,0,0,1.0,1,1,3,3,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
716,5583016005,0,0,1,0,0,1482619,1080050,402569,0,1,1,27,18087,2014,0,0,0,0,0,1979,1979,6800,3041,1,1,0,0,0,2.0,1,1,3,4,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,
717,2428001020,0,0,0,0,1,757796,546773,211023,0,0,0,28,9309,2014,0,660000,0,0,0,1925,2016,5404,1631,1,1,1,0,0,1.0,1,1,2,3,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
718,5572035009,0,0,0,0,1,2899552,1895893,1003659,0,0,0,35,35132,2015,0,2800000,0,0,0,1951,1951,19229,2730,1,1,1,0,0,1.0,1,1,3,4,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
719,2428021003,0,1,1,0,0,101725,101586,139,0,0,0,0,1341,2015,0,0,0,0,0,1923,1923,3920,1275,0,1,1,1,1,1.0,1,1,2,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,
720,2429005003,1,0,0,0,1,1607472,1083745,523727,0,1,1,33,19463,2016,0,0,0,0,0,1934,1949,8188,2984,1,1,1,0,0,2.0,1,1,4,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
721,5579030023,1,0,0,0,1,872081,688614,183467,0,0,0,21,10799,2016,0,0,0,0,0,1946,1959,5450,2420,1,1,1,0,0,2.0,1,1,3,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
722,5583009002,0,0,0,0,0,1970000,1180900,789100,0,0,0,40,23998,2017,0,0,0,0,0,1925,1926,6037,3092,1,1,1,0,0,2.0,1,1,4,3,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
723,5580017025,0,1,1,0,1,1123311,759650,363661,0,0,0,32,13768,2017,0,0,0,0,0,1941,1962,12860,2214,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
724,5583015013,0,0,0,0,0,116826,41813,75013,0,1,1,64,1709,1975,0,53000,0,0,0,1965,1965,6750,1733,1,1,0,1,1,2.0,1,1,3,3,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
725,5585028007,0,0,1,0,0,323722,171576,152146,0,0,0,47,4149,1985,0,180000,0,0,0,1925,1940,5173,1992,1,1,0,0,0,1.0,1,1,3,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
726,5576011039,0,0,0,0,1,574076,424010,150066,0,1,1,26,7174,1998,0,425000,1,340000,0,1977,1977,7795,2453,1,1,0,1,1,2.0,1,1,4,3,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
727,2429012012,0,0,1,1,0,881000,750000,131000,0,0,0,15,10801,0,0,0,0,0,0,1938,1946,7071,1779,1,1,0,1,1,1.0,1,1,3,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
728,5576008022,0,0,0,0,1,763454,481287,282167,0,0,0,37,9403,2012,0,567000,1,400000,1,1947,1980,5210,2146,1,1,0,0,0,2.0,1,1,4,3,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
729,5586018020,0,0,0,0,1,1066805,853445,213360,0,1,1,20,13007,2014,0,1010000,1,305000,1,1952,1953,5596,1565,1,1,0,0,0,2.0,1,1,2,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
730,5576009076,0,0,1,1,1,2270924,1286716,984208,0,0,0,43,27491,2014,0,2150000,1,600000,1,1981,1990,6694,3670,1,1,0,1,1,2.0,1,1,2,3,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,
731,5577021009,1,0,0,0,0,1707428,608273,1099155,0,0,0,64,20975,2008,0,0,0,0,0,2002,2002,12600,4740,0,0,0,0,0,0.0,0,0,5,6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
732,5586017002,0,0,0,0,1,1326000,1060800,265200,0,0,0,20,16235,2015,0,1300000,1,950000,1,1964,1964,5650,2928,1,1,1,0,0,2.0,1,1,2,3,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
733,2429015001,1,0,0,0,1,397000,157796,239204,0,1,1,60,4891,2008,0,0,0,0,0,1978,1978,7158,1520,1,1,0,0,0,2.0,1,1,3,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
734,5581020008,0,0,0,0,1,2274639,1764433,510206,0,0,0,22,27689,2011,0,0,0,0,0,1978,1978,15135,3444,1,1,0,0,0,3.0,1,1,2,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
735,5580010013,1,0,0,0,0,320441,193540,126901,0,1,1,40,4020,2014,0,0,0,0,0,1962,1962,7005,1620,1,1,0,1,1,2.0,1,1,3,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
736,5585002023,0,0,0,0,0,419699,142977,276722,0,1,1,66,5390,1987,0,269500,0,0,0,1957,1960,6068,2696,1,1,0,0,0,2.0,1,1,3,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
737,5580012009,1,0,1,0,0,1414710,962005,452705,0,0,0,32,17279,0,0,0,0,0,0,1961,1961,21702,2440,1,1,0,1,1,1.0,1,1,3,3,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,
738,5577037017,0,0,0,0,1,808518,633591,174927,0,0,0,22,10899,2001,0,610000,1,469700,1,1965,1967,15875,2444,1,1,0,0,0,1.0,1,1,5,4,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
739,5585026019,0,0,0,0,1,892963,679060,213903,0,1,1,24,10841,2007,0,789000,1,631200,1,1965,1965,3823,1931,1,1,0,1,1,2.0,1,1,2,2,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
740,5582010016,0,0,0,0,1,1646531,1044253,602278,0,0,0,37,20133,2014,0,1590000,1,1272000,1,1979,1979,8048,3071,1,1,1,0,0,2.0,1,1,3,3,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
741,5577017010,0,0,0,0,1,1275000,1020000,255000,0,0,0,20,15674,2015,0,1250000,1,625000,1,1959,1960,12669,2185,1,1,1,0,0,1.0,1,1,2,3,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
742,5577038022,0,0,0,0,1,1368739,1094992,273747,0,0,0,20,16871,2017,0,2350000,1,1880000,1,1966,1971,13293,3397,1,1,1,0,0,2.0,1,1,5,4,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
743,5577035005,0,0,0,0,0,291440,62503,228937,0,0,0,79,3977,2013,0,0,0,0,0,1966,1995,34768,3569,1,1,0,1,1,1.0,1,1,4,4,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
744,5577018001,0,0,0,0,0,865698,595134,270564,0,1,1,31,10658,2016,0,0,0,0,0,1959,1959,9707,2037,1,1,0,0,0,1.0,1,1,3,3,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,
745,5577035010,0,0,0,0,0,499836,267772,232064,0,1,1,46,6401,1994,0,0,0,0,0,1968,1968,9818,3032,1,1,0,0,0,2.0,1,1,5,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
746,2425029027,0,0,0,0,1,463432,328425,135007,0,1,1,29,5804,1999,0,350000,1,240000,0,1950,1960,9616,1572,1,1,0,1,1,1.0,1,1,3,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
747,2425029031,0,0,0,0,1,850005,551951,298054,0,0,0,35,10594,2010,0,770000,1,680000,1,1955,1955,9083,2286,1,0,0,0,0,1.0,1,1,2,3,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
748,5577036027,0,0,0,0,0,1452335,1161869,290466,0,0,0,20,17960,2014,0,1375000,1,1100000,1,1966,1966,16990,1914,1,1,0,1,1,1.0,1,1,3,3,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
749,5577022009,1,0,0,0,0,441620,52910,388710,0,1,1,88,5737,2000,0,0,0,0,0,1966,1995,12088,3916,1,1,0,0,0,1.0,1,1,5,3,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
750,5585027018,1,0,0,0,0,259019,101956,157063,0,1,1,61,3369,2001,0,0,0,0,0,1969,1969,5008,2160,1,1,0,1,1,2.0,1,1,5,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
751,5577038016,0,1,1,0,0,1078196,752044,326152,0,0,0,30,13364,2014,0,0,0,0,0,1973,1973,21344,2526,1,1,1,0,0,2.0,1,1,4,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
752,5577032005,0,0,0,0,1,1381196,1090067,291129,0,1,1,21,16785,2005,0,1150000,1,920000,1,1983,1983,6325,3598,1,1,0,0,0,3.0,1,1,3,4,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
753,2427008001,0,0,0,0,1,832914,530519,302395,0,0,0,36,10314,2012,0,785000,1,573750,1,1981,1981,5414,3540,1,1,0,1,1,3.0,1,1,3,4,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
754,5582020021,0,0,1,0,1,1530000,1224000,306000,0,0,0,20,18864,2017,0,0,1,1170000,1,1963,1980,9594,3848,1,1,1,1,1,1.0,1,1,4,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,
755,5579038015,0,0,0,0,1,497913,389551,108362,0,1,1,22,6361,1993,0,340000,1,272000,1,1978,1978,9831,2912,1,1,0,1,1,2.0,1,1,3,3,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
756,5580021025,0,0,1,0,1,876520,693600,182920,0,0,0,21,10794,2016,0,850000,1,920000,1,1961,1981,12551,1940,1,1,1,0,0,2.0,1,1,3,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
757,5579038014,0,0,0,0,0,847548,450260,397288,0,1,1,47,10468,2001,0,0,0,0,0,1978,1978,6565,2932,1,1,0,1,1,2.0,1,1,4,3,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
758,5579005028,1,0,0,0,0,481983,178508,303475,0,1,1,63,6083,2006,0,0,0,0,0,1978,1978,10943,2630,1,1,0,1,1,2.0,1,1,3,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,
759,2427008002,1,0,0,0,1,679094,271635,407459,0,1,1,60,8343,2008,0,0,0,0,0,1981,1985,5390,2635,1,1,0,0,0,3.0,1,1,3,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
760,5579034016,0,0,0,0,1,484610,103811,380799,0,0,0,79,6320,2017,0,0,0,0,0,1979,1979,8085,3917,1,1,0,0,0,2.0,1,1,3,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
761,2428018009,0,0,0,0,1,2193000,1176468,1016532,0,0,0,46,26455,2017,0,0,0,0,0,1949,1966,7877,3715,1,0,1,0,0,1.0,1,1,4,5,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
762,5585026013,0,0,0,0,0,535994,352277,183717,0,1,1,34,6598,1987,0,325000,0,0,0,1965,1965,4966,2043,1,1,0,1,1,2.0,1,1,3,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
763,5582024005,0,0,0,0,1,843916,543744,300172,0,1,1,36,10425,2001,0,650000,1,520000,1,1969,1969,7585,1646,1,1,0,1,1,2.0,1,1,2,3,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
764,5579030017,0,0,1,0,0,391103,136922,254181,0,0,0,65,5033,2001,0,0,1,550000,1,1955,1955,5912,1797,0,1,0,1,1,2.0,1,1,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
765,5580006024,0,0,0,0,1,1130388,904314,226074,0,1,1,20,13670,2006,0,960000,1,768000,1,1978,1978,5823,1596,1,1,0,0,0,1.0,1,1,2,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
766,5576010048,0,0,0,0,1,1384125,1107303,276822,0,1,1,20,16715,2006,0,1199000,1,959200,1,1978,1978,5927,1886,1,1,0,0,0,2.0,1,1,3,3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
767,5576013076,0,0,0,0,1,334095,171760,162335,0,0,0,49,4310,2007,0,0,1,720000,1,1953,1975,4753,1296,1,1,0,1,1,1.0,1,1,2,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
768,2428011006,0,0,1,1,1,1225518,860032,365486,0,1,1,30,14891,2007,0,980000,1,744000,1,1947,1974,8695,2592,1,1,0,0,0,1.0,1,1,5,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
769,5581021004,0,0,1,0,1,550309,440256,110053,0,1,1,20,6857,2009,0,0,1,345000,1,1959,1975,11575,1442,1,1,0,1,1,1.0,1,1,2,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
770,2428011003,0,0,0,0,1,1600208,966040,634168,0,0,0,40,19312,2013,0,1515000,1,1212000,1,1948,1969,6823,2655,1,1,0,1,1,1.0,1,1,2,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
771,5576010023,0,0,1,1,0,992067,793655,198412,0,0,0,20,12220,2013,0,935000,1,701250,1,1964,1964,4420,2125,1,1,0,1,1,2.0,1,1,3,3,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
772,5576002018,0,0,0,0,1,745598,596479,149119,0,0,0,20,9213,2014,0,720000,1,576000,1,1954,1985,2774,1995,1,0,1,0,0,1.0,1,1,2,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
773,5580015011,0,0,0,0,1,1350934,1080749,270185,0,0,0,20,16397,2014,0,1279000,1,1022900,1,1953,1970,6280,1732,1,1,0,0,0,1.0,1,1,2,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
774,5579038005,0,0,0,0,1,777739,459428,318311,0,0,0,41,9713,2016,0,0,1,639000,1,1954,1986,6886,2364,1,1,1,0,0,1.0,1,1,3,3,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,
775,2428010004,0,0,0,0,1,1079563,700035,379528,0,0,0,35,13170,2017,0,1660000,1,1328000,1,1956,1990,5187,2027,1,1,1,0,0,1.0,1,1,4,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
776,5579034004,0,0,1,0,1,1942863,1177494,765369,0,0,0,39,23452,2017,0,1850000,1,1480000,1,1961,1980,5200,3213,1,1,1,1,1,1.0,1,1,3,4,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
777,5580018035,0,0,0,0,1,396522,168883,227639,0,0,0,57,5031,1992,0,0,1,385000,1,1959,1972,3889,2446,1,1,0,0,0,2.0,1,1,2,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
778,5580001010,0,0,0,0,1,298726,149363,149363,0,1,1,50,3867,1993,0,175000,1,140000,1,1959,1968,7759,1718,1,1,0,1,1,1.0,1,1,4,3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
779,2425024013,0,0,0,0,1,275394,110205,165189,0,0,0,60,3645,1996,0,129000,1,116100,1,1957,1980,7236,1611,1,1,0,0,0,1.0,1,1,3,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
780,5585018050,1,0,1,0,1,191362,48561,142801,0,1,1,75,2513,2001,0,0,0,0,0,1997,1997,5650,2400,0,1,0,0,0,1.0,1,1,2,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
781,5576011048,1,0,0,0,0,325931,98521,227410,0,1,1,70,4182,2007,0,0,0,0,0,1950,1957,4285,1696,0,1,0,0,0,2.0,1,1,3,3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
782,5582017014,1,0,0,0,0,85840,39474,46366,0,1,1,54,1301,2007,0,0,0,0,0,1958,1958,4673,1312,1,1,0,0,0,1.0,1,1,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
783,5579005015,1,0,1,0,0,1000862,824244,176618,0,0,0,18,12236,2011,0,0,0,0,0,1976,1976,4537,2326,1,1,0,1,1,2.0,1,1,3,3,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0
784,5583007011,1,0,0,0,0,312654,122832,189822,0,1,1,61,4063,2011,0,0,0,0,0,1960,1962,7536,1308,1,1,0,1,1,1.0,1,1,2,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
785,5579029015,1,0,0,0,1,609559,341669,267890,0,0,0,44,7651,2011,0,0,0,0,0,1957,1986,5254,2049,1,1,0,0,0,1.0,1,1,3,3,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
786,5579005021,0,0,0,0,1,779266,619646,159620,0,0,0,20,9478,2013,0,730000,0,0,0,1970,1970,4502,1451,1,1,0,1,1,1.0,1,1,2,2,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
787,5585016001,1,0,0,0,0,1116317,381587,734730,0,1,1,66,13691,2015,0,0,0,0,0,1957,1964,5558,2701,1,1,1,1,1,2.0,1,1,3,4,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
788,5582010006,0,0,0,0,1,104852,28705,76147,0,1,1,73,1625,2016,0,0,0,0,0,1959,1968,7479,1902,1,1,1,0,0,1.0,1,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
789,5572009006,0,0,0,0,0,1476629,1174438,302191,0,0,0,20,18043,2017,0,0,0,0,0,1958,1958,12732,1774,1,1,1,0,0,1.0,1,1,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0
790,5579022002,0,0,0,0,1,638765,287778,350987,0,0,0,55,7945,2017,0,0,0,0,0,1939,1962,5359,2464,1,1,0,1,1,1.0,1,1,3,4,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,
791,5583007014,0,0,0,0,1,413562,330826,82736,0,0,0,20,5210,2017,0,925000,0,0,0,1962,1962,7041,1559,1,1,0,1,1,2.0,1,1,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,
792,5579030011,1,0,0,0,0,283289,154587,128702,0,1,1,45,3648,1992,0,0,0,0,0,1954,1954,5221,1587,1,1,0,0,0,2.0,1,1,3,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
793,5583011005,0,0,0,0,1,433370,275159,158211,0,1,1,37,5479,1997,0,315000,1,283500,0,1960,1968,5006,1546,1,1,0,0,0,1.0,1,1,3,3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
794,5579025018,0,0,0,0,0,479778,178508,301270,0,1,1,63,6101,1998,0,0,0,0,0,1963,1970,9426,2349,1,1,0,0,0,1.0,1,1,3,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
795,5585011001,0,0,0,0,0,1377000,1101600,275400,0,1,1,20,16731,0,0,0,0,0,0,1957,2000,4958,1884,1,1,1,1,1,2.0,1,1,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,
796,5585026026,1,1,1,0,1,433806,126205,307601,0,1,1,71,5551,2017,0,1655000,1,1824000,1,1990,1990,7472,4674,0,1,0,1,1,3.0,1,1,5,5,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
797,2429004037,0,0,1,0,1,1824987,859441,965546,0,0,0,53,22230,2012,0,1720000,1,1290000,1,1991,1991,6269,4765,0,1,0,1,1,3.0,1,1,4,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
798,2429011020,0,0,1,1,1,1695750,964104,731646,0,0,0,43,20647,2015,0,1662500,1,1246000,1,1988,1988,10022,3494,0,1,1,0,0,3.0,1,1,4,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
799,5579030022,0,0,1,0,1,1693200,1354560,338640,0,0,0,20,20688,2015,0,1660000,1,1079000,1,1930,1930,6275,3862,1,1,1,1,1,3.0,1,1,3,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
800,5576009088,0,0,1,0,0,1122969,898379,224590,0,0,0,20,13711,2004,0,935000,0,0,0,1988,1988,5247,2456,0,1,1,1,1,2.0,1,1,4,3,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,
801,2428005051,0,0,0,0,0,1449583,1086873,362710,0,1,1,25,17546,2011,0,0,0,0,0,1990,1990,4963,2898,1,1,0,0,0,3.0,1,1,3,3,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
802,5585002027,0,0,0,0,1,1049186,832914,216272,0,1,1,21,12840,2013,1,1175000,1,780000,1,1953,1960,5749,1820,1,1,0,0,0,1.0,1,1,3,3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
803,5583007016,0,0,0,0,1,572790,458238,114552,0,1,1,20,7159,2002,0,450000,1,405000,1,1962,1967,9179,1156,1,1,0,1,1,1.0,1,1,2,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
804,5580018001,0,0,1,1,1,742510,594013,148497,0,0,0,20,9182,2003,0,596818,1,476000,1,1962,1963,5008,1272,1,1,0,0,0,1.0,1,1,2,2,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0
805,5585028013,0,0,1,0,1,885161,708132,177029,0,1,1,20,10732,2004,0,737000,1,589000,1,1952,1967,5510,1404,1,1,0,1,1,1.0,1,1,2,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
806,2425029034,0,0,1,0,1,1030298,853680,176618,0,1,1,17,12535,2006,0,875000,1,700000,1,1952,1954,12490,1576,1,1,0,1,1,1.0,1,1,3,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
807,5585010009,0,0,0,0,1,450480,224525,225955,0,0,0,50,5766,2012,0,0,1,569700,1,1949,1985,18723,2351,0,1,0,0,0,1.0,1,1,4,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
808,5585016004,0,0,0,0,1,1071647,649355,422292,0,1,1,39,13066,2014,0,0,1,781000,1,1957,1958,5498,1678,1,1,0,0,0,2.0,1,1,3,2,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
809,5585015022,0,0,0,0,1,917501,734001,183500,0,1,1,20,11102,2015,0,886000,1,420000,1,1962,1962,5403,1132,1,1,1,1,1,1.0,1,1,2,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
810,5579034031,0,0,0,0,1,1354504,1083604,270900,0,0,0,20,16441,2015,0,1308000,1,808000,1,1950,1960,6846,1654,1,1,1,1,1,1.0,1,1,3,2,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
811,5585005015,0,0,0,0,1,278728,208835,69893,0,1,1,25,3458,1994,0,214000,1,192600,1,1918,1925,2423,1178,1,1,0,1,1,1.0,1,1,2,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
812,2429022001,0,0,0,0,1,1345000,894800,450200,0,1,1,33,16234,2016,0,1345000,1,1150000,1,1954,1979,4999,1732,1,1,1,0,0,1.0,1,1,3,3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
813,5572011011,1,0,1,0,0,130735,50252,80483,0,1,1,62,1873,2001,0,0,0,0,0,1959,1959,7935,2067,1,1,0,0,0,1.0,0,1,2,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
814,5585003001,0,0,1,0,0,1103473,882780,220693,0,0,0,20,13525,2009,0,0,0,0,0,1948,1952,5595,1391,1,1,0,1,1,1.0,1,1,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
815,5576007030,0,0,0,0,1,871217,623814,247403,0,0,0,28,10682,2012,0,805000,0,0,0,1965,1965,5850,2124,1,1,0,0,0,2.0,1,1,2,3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
816,5579026003,0,0,0,0,1,774556,573278,201278,0,0,0,26,9589,2012,0,730000,0,0,0,1952,1970,5497,1453,1,1,0,0,0,1.0,1,1,2,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
